DB_id,Drug_name,Approved,DB_interactions
DB00394,Beclomethasone,approved,DB00041;DB09063;DB09067;DB01609;DB00070
DB00395,Carisoprodol,approved,DB00945;DB00972;DB00181;DB00188;DB00484;DB00921;DB08912;DB00366;DB00470;DB00450;DB00898;DB00176;DB00956;DB00557;DB00186;DB00653;DB01403;DB00765;DB01017;DB00370;DB00486;DB09117;DB00715;DB08883;DB00252;DB00413;DB00268;DB05271;DB06201;DB09072;DB06204;DB01041;DB00425
DB00396,Progesterone,approved,DB00054;DB01418;DB08916;DB06203;DB06605;DB00278;DB00307;DB00006;DB00559;DB06616;DB08870;DB00639;DB08907;DB00672;DB01394;DB06695;DB08912;DB06779;DB01609;DB00266;DB00997;DB01225;DB01590;DB01120;DB00222;DB01251;DB01016;DB01109;DB01306;DB01307;DB00047;DB01309;DB00046;DB08882;DB00331;DB00648;DB08813;DB09049;DB06589;DB00498;DB00946;DB00252;DB06480;DB00243;DB00912;DB01220;DB06228;DB01232;DB06335;DB06207;DB09036;DB00259;DB06271;DB00251;DB06822;DB01007;DB06273;DB01124;DB01030;DB00374;DB08867;DB00661;DB04876;DB00541;DB00682
DB00397,Phenylpropanolamine,approved,DB00316;DB00945;DB01223;DB00182;DB09009;DB00289;DB00201;DB00907;DB06701;DB01576;DB00937;DB01551;DB00841;DB00988;DB00561;DB00470;DB00651;DB01364;DB00668;DB01288;DB00588;DB00983;DB05039;DB00332;DB06706;DB00601;DB01255;DB00961;DB01577;DB00422;DB00211;DB00745;DB00486;DB06711;DB00368;DB09080;DB00935;DB01620;DB00191;DB00388;DB01291;DB00852;DB01001;DB00938;DB00871;DB00277;DB00427
DB00398,Sorafenib,approved,DB00316;DB00613;DB01072;DB00112;DB08873;DB00559;DB01156;DB00564;DB00958;DB01136;DB09063;DB02659;DB00215;DB01211;DB00363;DB09065;DB00851;DB01264;DB06643;DB01248;DB00204;DB00997;DB00470;DB08899;DB00544;DB01320;DB00014;DB09054;DB00224;DB00762;DB01167;DB01026;DB01097;DB00007;DB00333;DB00834;DB00648;DB00108;DB01149;DB00220;DB00994;DB01229;DB00282;DB01174;DB00252;DB00337;DB01263;DB00794;DB09288;DB00615;DB01045;DB01201;DB00503;DB01656;DB01232;DB00203;DB06688;DB00864;DB05521;DB00976;DB08895;DB00072;DB00582;DB00682
DB00399,Zoledronate,approved,DB00479;DB06696;DB00112;DB01609;DB00736;DB00452;DB00798;DB00065;DB01172;DB00448;DB00994;DB00955;DB00338;DB00213;DB03615;DB00017;DB00919;DB01082;DB01041;DB00684
DB00400,Griseofulvin,approved,DB01418;DB01351;DB01238;DB01353;DB04339;DB00091;DB00266;DB09123;DB00898;DB00294;DB01354;DB01355;DB00956;DB00367;DB00474;DB00393;DB00717;DB00312;DB01174;DB00794;DB06335;DB00418;DB08867;DB00460;DB00682
DB00401,Nisoldipine,approved,DB00316;DB00041;DB00346;DB01143;DB01351;DB00673;DB01072;DB00732;DB01244;DB00307;DB08873;DB00559;DB00484;DB01353;DB00201;DB06724;DB01164;DB00564;DB09063;DB00501;DB01211;DB00758;DB09065;DB00872;DB00091;DB08912;DB01264;DB01254;DB01609;DB01234;DB01119;DB00590;DB00476;DB00625;DB08899;DB00199;DB06414;DB00196;DB01320;DB02703;DB01354;DB01355;DB09054;DB00224;DB01167;DB08820;DB01026;DB01235;DB09407;DB09104;DB01377;DB00653;DB01065;DB00474;DB00422;DB00834;DB00648;DB00745;DB09282;DB09242;DB00607;DB01149;DB00220;DB09220;DB00325;DB08935;DB01337;DB00312;DB00806;DB00780;DB01174;DB00925;DB00692;DB00252;DB01263;DB00457;DB00794;DB00468;DB00615;DB01045;DB01201;DB00734;DB00503;DB00073;DB01232;DB00418;DB06207;DB09036;DB06290;DB09118;DB00263;DB00864;DB00820;DB00706;DB05521;DB00976;DB01162;DB00697;DB06273;DB00752;DB00374;DB00177;DB00862;DB01339;DB00582;DB01392
DB00402,Eszopiclone,approved,DB00673;DB00972;DB00181;DB00307;DB00559;DB00484;DB00921;DB00872;DB08912;DB01254;DB01609;DB00366;DB00470;DB00450;DB00898;DB00196;DB01205;DB02703;DB00956;DB00557;DB09054;DB08820;DB00186;DB00653;DB01403;DB00765;DB00834;DB01017;DB00370;DB00648;DB00486;DB00220;DB09117;DB00715;DB08883;DB00252;DB00413;DB00268;DB05271;DB06201;DB09036;DB06290;DB09072;DB09118;DB06204;DB01041;DB06273;DB00425
DB00403,Ceruletide,approved,
DB00404,Alprazolam,approved,DB01223;DB00673;DB01238;DB01072;DB00972;DB00181;DB00307;DB08873;DB00559;DB00484;DB00921;DB01211;DB00363;DB00872;DB08912;DB01264;DB01254;DB01609;DB00204;DB00366;DB00470;DB00450;DB00651;DB00199;DB00898;DB00196;DB00176;DB01319;DB01320;DB02703;DB00956;DB00557;DB09054;DB00224;DB01167;DB08820;DB01026;DB08827;DB00186;DB00653;DB00333;DB01403;DB00765;DB00834;DB01017;DB00370;DB00648;DB00486;DB00220;DB00393;DB00334;DB09117;DB00715;DB08883;DB00252;DB01100;DB00413;DB00503;DB00268;DB05271;DB06201;DB01232;DB09036;DB06290;DB09072;DB09118;DB06204;DB08900;DB05521;DB00976;DB01041;DB00277;DB00932;DB06273;DB01392;DB00425
DB00405,Dexbrompheniramine,approved,DB00182;DB00972;DB00181;DB00484;DB00898;DB00332;DB00186;DB00295;DB00715;DB00387;DB01021
DB00408,Loxapine,approved,DB00918;DB00915;DB06288;DB00321;DB00543;DB00182;DB00714;DB00972;DB00181;DB00484;DB01200;DB01222;DB00921;DB00490;DB00248;DB00564;DB00215;DB01242;DB01003;DB00924;DB01151;DB06700;DB01576;DB00514;DB00320;DB00843;DB01142;DB00366;DB00470;DB00450;DB00476;DB00216;DB00494;DB01049;DB01253;DB00696;DB01175;DB00898;DB00813;DB00472;DB00176;DB00983;DB00998;DB00674;DB00040;DB00956;DB00557;DB00458;DB05039;DB00332;DB01247;DB01235;DB00601;DB01255;DB01356;DB00186;DB04871;DB00653;DB00934;DB01071;DB00333;DB01577;DB01403;DB00422;DB01233;DB00765;DB06148;DB04896;DB01017;DB08893;DB00370;DB01171;DB00764;DB00471;DB00295;DB00486;DB00952;DB01149;DB00540;DB09080;DB00043;DB09117;DB00715;DB08883;DB00454;DB00780;DB00191;DB01291;DB00761;DB00413;DB01278;DB01168;DB00387;DB01069;DB00344;DB09097;DB01367;DB00989;DB00953;DB01656;DB00268;DB05271;DB06201;DB01001;DB00938;DB00021;DB01037;DB01104;DB09072;DB00391;DB00669;DB06204;DB00871;DB04844;DB01041;DB00273;DB00193;DB00752;DB00656;DB00620;DB01021;DB00726;DB00285;DB06684;DB09068;DB00549;DB00315;DB00425
DB00409,Remoxipride,approved,DB00918;DB00321;DB00543;DB00182;DB00490;DB00248;DB00215;DB01242;DB00924;DB01151;DB06700;DB01576;DB00514;DB00320;DB00843;DB01142;DB00476;DB00216;DB01049;DB01253;DB00696;DB01175;DB00813;DB00472;DB00176;DB00998;DB00674;DB00458;DB01247;DB00601;DB01255;DB01356;DB04871;DB00934;DB00333;DB01577;DB00422;DB01233;DB00765;DB04896;DB01171;DB00952;DB01149;DB00540;DB00715;DB00454;DB00780;DB00191;DB01168;DB01069;DB00344;DB09097;DB01367;DB00989;DB00953;DB01037;DB01104;DB00669;DB04844;DB00193;DB00752;DB00656;DB00726;DB00285;DB06684;DB09068;DB00315
DB00410,Mupirocin,approved,DB09268
DB00411,Carbachol,approved,DB01193;DB00335;DB00436;DB00195;DB00612;DB00521;DB01136;DB00843;DB00187;DB00674;DB00598;DB01210;DB01214;DB00264;DB01203;DB04861;DB01400;DB01359;DB00981;DB00960;DB00571;DB00545;DB00989;DB00489;DB00373
DB00412,Rosiglitazone,approved,DB05812;DB00945;DB01118;DB00613;DB01072;DB00672;DB01432;DB08912;DB01609;DB08899;DB01613;DB01241;DB01306;DB09564;DB01307;DB00047;DB01309;DB00046;DB00883;DB01020;DB00007;DB00166;DB00834;DB00727;DB00621;DB01229;DB00715;DB00082;DB00780;DB00252;DB01132;DB00230;DB00912;DB01045;DB00503;DB01208;DB00624;DB00214;DB00752;DB00755;DB01021;DB00440
DB00413,Pramipexole,approved,DB00802;DB00404;DB06288;DB00321;DB01351;DB00543;DB00972;DB00181;DB00484;DB01558;DB00835;DB00921;DB01156;DB00490;DB00611;DB00564;DB00748;DB00395;DB00341;DB00475;DB01114;DB00356;DB00501;DB00283;DB00349;DB01242;DB01068;DB00575;DB01176;DB00924;DB00434;DB01219;DB01189;DB01151;DB00967;DB00829;DB01075;DB01142;DB00366;DB00625;DB00494;DB01215;DB00402;DB00898;DB00593;DB00754;DB04953;DB00949;DB00813;DB00950;DB04841;DB00690;DB01320;DB00996;DB01018;DB00956;DB00327;DB00557;DB00458;DB00753;DB01221;DB00555;DB01202;DB01106;DB06282;DB00455;DB00186;DB00408;DB00934;DB00737;DB00371;DB00333;DB00423;DB00474;DB05246;DB00422;DB01233;DB00683;DB00370;DB00295;DB00844;DB01595;DB06690;DB00540;DB00768;DB00842;DB00497;DB09117;DB00652;DB00312;DB08883;DB00454;DB00780;DB01174;DB00252;DB01621;DB08910;DB00230;DB00794;DB01069;DB00818;DB00344;DB01589;DB00980;DB00899;DB00206;DB00747;DB00418;DB01236;DB09072;DB09118;DB00708;DB00391;DB06204;DB00231;DB04844;DB01041;DB00906;DB00697;DB00323;DB00273;DB00193;DB00752;DB00897;DB00726;DB00427;DB01080;DB00962;DB06283;DB00246;DB00425;DB00909;DB01198
DB00415,Ampicillin,approved,DB01418;DB00437;DB00479;DB00335;DB00121;DB00608;DB00618;DB00266;DB00254;DB00798;DB01172;DB06792;DB00563;DB01017;DB01024;DB00994;DB00595;DB01032;DB09268;DB01082;DB00759;DB00684;DB00682
DB00417,Phenoxymethylpenicillin,approved,DB01418;DB00479;DB00121;DB00618;DB00254;DB00798;DB01172;DB00563;DB01017;DB01024;DB00994;DB01032;DB01082;DB00759;DB00684;DB00682
DB00418,Secobarbital,approved,DB01193;DB01418;DB00316;DB00819;DB00041;DB09026;DB00594;DB01223;DB00321;DB00381;DB00543;DB01427;DB01612;DB00964;DB00335;DB00972;DB08822;DB00181;DB00542;DB00436;DB01244;DB00195;DB00612;DB00484;DB00887;DB00921;DB00201;DB08907;DB00796;DB01197;DB00521;DB01136;DB00482;DB00446;DB00880;DB00672;DB00310;DB01340;DB04920;DB01242;DB00575;DB00091;DB06292;DB00250;DB01151;DB00304;DB00633;DB00586;DB01144;DB00266;DB09123;DB00343;DB09077;DB00975;DB00590;DB01142;DB00254;DB00366;DB00470;DB00450;DB09038;DB00584;DB08899;DB00700;DB00876;DB00199;DB00187;DB00783;DB00903;DB00898;DB00977;DB00823;DB00294;DB06414;DB00949;DB01023;DB04841;DB00472;DB00492;DB01320;DB00695;DB00996;DB01120;DB00222;DB01067;DB01016;DB00400;DB01018;DB01275;DB00999;DB00956;DB00557;DB00458;DB00808;DB01029;DB06706;DB00883;DB01020;DB08941;DB00270;DB01221;DB00598;DB00555;DB00528;DB01210;DB00367;DB00722;DB00186;DB00678;DB00653;DB00742;DB00657;DB00814;DB00331;DB00703;DB01403;DB00232;DB01214;DB00524;DB00264;DB00765;DB06148;DB01017;DB00350;DB00370;DB00691;DB00486;DB01203;DB00731;DB04861;DB04899;DB00622;DB00184;DB01115;DB00393;DB00401;DB01054;DB00727;DB00325;DB00717;DB00540;DB00275;DB04938;DB01113;DB09117;DB00715;DB01359;DB08883;DB01074;DB00790;DB00454;DB00252;DB00960;DB00554;DB00413;DB00457;DB00794;DB09288;DB00571;DB00344;DB01224;DB00881;DB00178;DB00206;DB00615;DB01045;DB01201;DB08931;DB00884;DB00503;DB00268;DB05271;DB06201;DB00203;DB09072;DB09099;DB00489;DB00421;DB00359;DB01015;DB00263;DB00675;DB06204;DB00966;DB00444;DB01162;DB01041;DB00277;DB00373;DB00697;DB01124;DB00214;DB00519;DB00374;DB00384;DB01021;DB00440;DB00726;DB08867;DB00313;DB00177;DB00661;DB00582;DB00682;DB00549;DB00425
DB00419,Miglustat,approved,
DB00420,Promazine,approved,DB05812;DB00918;DB06288;DB00321;DB00543;DB00182;DB01238;DB00972;DB00181;DB00484;DB01200;DB00921;DB00490;DB00248;DB06724;DB00215;DB01242;DB09065;DB00318;DB00924;DB01264;DB01151;DB00035;DB06700;DB01576;DB00514;DB00320;DB00204;DB00843;DB01142;DB00997;DB00366;DB00470;DB00450;DB00476;DB00216;DB01049;DB01253;DB00696;DB01175;DB00898;DB00813;DB06702;DB00472;DB00176;DB00998;DB00674;DB00040;DB00014;DB00502;DB00956;DB00557;DB00458;DB00332;DB01247;DB09083;DB00007;DB00601;DB01255;DB01356;DB00186;DB04871;DB01377;DB00653;DB00934;DB01071;DB00333;DB01577;DB01403;DB00422;DB01233;DB00264;DB00765;DB06148;DB00834;DB04896;DB01017;DB08893;DB00370;DB01171;DB00295;DB00486;DB00952;DB04861;DB01149;DB00540;DB00104;DB06603;DB09117;DB00715;DB00022;DB08883;DB00454;DB00780;DB00191;DB00761;DB01278;DB01168;DB00387;DB01069;DB00344;DB00205;DB09097;DB01367;DB00503;DB00989;DB00953;DB06201;DB00021;DB01037;DB01104;DB09072;DB00391;DB00669;DB00675;DB06204;DB04844;DB01041;DB00599;DB00679;DB00208;DB00273;DB00193;DB00752;DB00656;DB01021;DB00726;DB00313;DB00285;DB00460;DB06684;DB09068;DB00315;DB00425
DB00421,Spironolactone,approved,DB05812;DB00945;DB00041;DB00802;DB00346;DB01143;DB00594;DB06767;DB01076;DB00732;DB00484;DB00921;DB01353;DB00611;DB00201;DB08907;DB01114;DB01432;DB00537;DB00318;DB00091;DB01119;DB00390;DB01551;DB00988;DB00476;DB01364;DB00668;DB00700;DB00813;DB01109;DB01354;DB01355;DB00956;DB00327;DB00065;DB01235;DB00333;DB00474;DB00422;DB00648;DB09282;DB00295;DB09242;DB00844;DB09220;DB00698;DB00368;DB08935;DB00497;DB01337;DB00652;DB00312;DB00806;DB00790;DB00454;DB00780;DB00794;DB00852;DB00908;DB00468;DB00899;DB00734;DB00073;DB00418;DB00708;DB00864;DB00820;DB06204;DB06212;DB00193;DB00752;DB00374;DB00384;DB00440;DB00427;DB00177;DB00862;DB01339;DB01392
DB00422,Methylphenidate,approved,DB01193;DB01418;DB01614;DB01063;DB09026;DB00915;DB00594;DB06288;DB00321;DB00381;DB00543;DB00182;DB00714;DB01238;DB06216;DB00335;DB00289;DB08822;DB00542;DB00195;DB00612;DB01200;DB00887;DB06724;DB00796;DB01197;DB01136;DB01178;DB00880;DB00477;DB01239;DB00310;DB01340;DB00501;DB01407;DB04920;DB01242;DB00575;DB00363;DB01189;DB01151;DB00266;DB00343;DB00841;DB00988;DB00590;DB01142;DB09273;DB00470;DB00450;DB00584;DB00668;DB00700;DB00876;DB00187;DB00736;DB00903;DB00898;DB00927;DB01023;DB01463;DB01288;DB00875;DB00623;DB04842;DB00983;DB00492;DB01320;DB00695;DB01018;DB00502;DB01275;DB00999;DB04946;DB00458;DB00808;DB01029;DB01247;DB00753;DB01064;DB00270;DB00598;DB00448;DB00601;DB00722;DB00678;DB00408;DB08815;DB09104;DB01377;DB00742;DB00657;DB01365;DB00933;DB00610;DB01577;DB01403;DB00723;DB00232;DB00524;DB00264;DB00211;DB00350;DB01171;DB00691;DB01618;DB09242;DB01203;DB06711;DB04861;DB00622;DB01115;DB00393;DB00401;DB00325;DB00585;DB00368;DB00540;DB00334;DB00275;DB00338;DB00904;DB00816;DB00935;DB01267;DB00213;DB01359;DB00790;DB00850;DB00780;DB01174;DB00925;DB00191;DB00692;DB00388;DB00397;DB00252;DB01100;DB00960;DB00413;DB00457;DB00794;DB01168;DB00433;DB00420;DB00571;DB00344;DB01224;DB00881;DB01129;DB00178;DB00863;DB01367;DB00409;DB00206;DB00734;DB00867;DB00268;DB05271;DB00938;DB01037;DB06144;DB01236;DB01390;DB00489;DB00421;DB00391;DB00966;DB01162;DB00871;DB00679;DB01623;DB00373;DB00214;DB00519;DB00752;DB00384;DB00831;DB00508;DB00726;DB00177;DB00661;DB00682;DB00246;DB01624
DB00423,Methocarbamol,approved,DB00972;DB00181;DB00484;DB00921;DB00366;DB00470;DB00450;DB08992;DB00898;DB00956;DB00557;DB00186;DB00653;DB01403;DB00765;DB01017;DB00370;DB00486;DB09117;DB00715;DB08883;DB00413;DB00545;DB00268;DB05271;DB06201;DB09072;DB06204;DB01041;DB00425
DB00424,Hyoscyamine,approved,DB06724;DB00470;DB00040;DB00332;DB09104;DB01377;DB06148;DB08893;DB00295;DB00761;DB01278;DB00387;DB00021;DB01390;DB00391;DB00273;DB01021
DB00425,Zolpidem,approved,DB00802;DB00404;DB00321;DB01351;DB00543;DB00673;DB01238;DB06216;DB00972;DB00181;DB00307;DB00559;DB00484;DB01558;DB00835;DB00921;DB00490;DB00611;DB00564;DB00748;DB00395;DB00341;DB00475;DB01114;DB00477;DB00356;DB00283;DB00349;DB01242;DB01068;DB00575;DB00363;DB00872;DB01176;DB00924;DB00434;DB08912;DB01219;DB01254;DB01609;DB01189;DB01151;DB00967;DB00829;DB01075;DB01142;DB00366;DB00470;DB00450;DB00625;DB00494;DB01215;DB00402;DB00898;DB00593;DB00754;DB04953;DB00949;DB00813;DB00950;DB00196;DB01205;DB04841;DB00875;DB00623;DB00690;DB00176;DB01320;DB02703;DB00996;DB01018;DB00502;DB00956;DB00327;DB00557;DB09054;DB04946;DB00458;DB00753;DB01167;DB08820;DB01221;DB01026;DB00555;DB01202;DB01106;DB06282;DB00455;DB00186;DB00408;DB08815;DB00653;DB00934;DB00737;DB00371;DB00333;DB00423;DB00474;DB01403;DB05246;DB00765;DB00683;DB00834;DB01017;DB00370;DB00648;DB00295;DB00486;DB00844;DB00220;DB01595;DB06690;DB00540;DB00334;DB00768;DB00842;DB00497;DB01267;DB09117;DB00715;DB00652;DB00312;DB08883;DB00850;DB00454;DB01174;DB00252;DB01100;DB01621;DB08910;DB01263;DB00413;DB00230;DB00794;DB00433;DB00420;DB01069;DB00818;DB00344;DB01589;DB01224;DB00980;DB00899;DB00206;DB00615;DB01045;DB01201;DB00734;DB00268;DB05271;DB06201;DB00747;DB00418;DB01236;DB09036;DB06290;DB09072;DB09118;DB00708;DB06204;DB05521;DB00231;DB04844;DB01041;DB00679;DB01623;DB00906;DB00697;DB06273;DB00323;DB00273;DB00193;DB00897;DB00831;DB00726;DB00427;DB01080;DB00582;DB00962;DB06283;DB00246;DB00909;DB01198;DB01624
DB00426,Famciclovir,approved,
DB00427,Triprolidine,approved,DB01193;DB00819;DB00346;DB06767;DB00182;DB01238;DB00289;DB00972;DB00181;DB06698;DB00484;DB00921;DB00248;DB01407;DB01144;DB00841;DB00988;DB09273;DB00366;DB00470;DB00450;DB00668;DB00898;DB01288;DB00813;DB00983;DB00040;DB00070;DB00956;DB00557;DB00332;DB01064;DB00598;DB00601;DB00186;DB00653;DB01365;DB00610;DB01577;DB01403;DB00723;DB00765;DB06148;DB00211;DB01017;DB08893;DB00370;DB00295;DB00486;DB06711;DB00368;DB00816;DB00935;DB09117;DB00715;DB08883;DB00780;DB00191;DB00388;DB00397;DB00761;DB00413;DB01278;DB00457;DB00387;DB00867;DB00268;DB05271;DB06201;DB00938;DB00021;DB09072;DB00421;DB00391;DB06204;DB00871;DB01041;DB00273;DB00752;DB01021;DB00285;DB00425
DB00428,Streptozocin,approved,DB00363;DB06643;DB01097;DB00108;DB00337;DB01656;DB06688;DB00864;DB08895;DB00072
DB00429,Carboprost Tromethamine,approved,DB01282;DB00107
DB00430,Cefpiramide,approved,DB01418;DB01032;DB00682
DB00431,Lindane,approved,
DB00432,Trifluridine,approved,
DB00433,Prochlorperazine,approved,DB00918;DB06288;DB00321;DB00543;DB00182;DB00972;DB00181;DB00484;DB01200;DB00921;DB00490;DB00248;DB06724;DB00215;DB01242;DB00924;DB00746;DB01151;DB06700;DB01576;DB00514;DB00320;DB00204;DB00843;DB01142;DB00366;DB00470;DB00450;DB00476;DB00216;DB01049;DB01253;DB00696;DB01175;DB00898;DB00813;DB00472;DB00176;DB00998;DB00674;DB00040;DB00956;DB00557;DB00458;DB00332;DB01247;DB00601;DB01255;DB01356;DB00186;DB04871;DB01377;DB00653;DB00934;DB01071;DB00333;DB01577;DB01403;DB00422;DB01233;DB00765;DB06148;DB04896;DB01017;DB08893;DB00370;DB01171;DB00295;DB00486;DB00952;DB01149;DB00540;DB09117;DB00715;DB08883;DB00454;DB00780;DB00191;DB00761;DB01278;DB01168;DB00387;DB01069;DB00344;DB00205;DB09097;DB01367;DB00989;DB00953;DB06201;DB00021;DB01037;DB01104;DB09072;DB00391;DB00669;DB06204;DB04844;DB01041;DB00599;DB00273;DB00193;DB00752;DB00656;DB01021;DB00726;DB00285;DB00460;DB06684;DB09068;DB00315;DB00425
DB00434,Cyproheptadine,approved,DB00182;DB00972;DB00181;DB06698;DB00484;DB00921;DB00215;DB00366;DB00470;DB00450;DB01175;DB00898;DB00472;DB00176;DB00040;DB00070;DB00956;DB00557;DB00332;DB01247;DB00601;DB00186;DB00653;DB01403;DB00765;DB06148;DB01017;DB08893;DB00370;DB01171;DB00295;DB00486;DB09117;DB00715;DB08883;DB00780;DB00761;DB00413;DB01278;DB01168;DB00387;DB01367;DB00268;DB05271;DB06201;DB00021;DB01037;DB01104;DB09072;DB00391;DB06204;DB01041;DB00273;DB00752;DB01021;DB06684;DB09068;DB00425
DB00435,Nitric Oxide,approved,DB00316;DB01612;DB01086;DB00482;DB00608;DB00250;DB00499;DB00883;DB01020;DB00281;DB06795;DB01233;DB00698;DB00727;DB00325;DB01438;DB01174;DB00252;DB00750;DB01087;DB00468;DB09112;DB00359;DB01198
DB00436,Bendroflumethiazide,approved,DB03128;DB00945;DB00041;DB00802;DB00346;DB06203;DB00484;DB00921;DB01353;DB00611;DB00248;DB00201;DB08907;DB00411;DB01114;DB00672;DB00318;DB00930;DB09214;DB00390;DB01551;DB01070;DB00187;DB00898;DB00813;DB00687;DB00180;DB01120;DB00222;DB01251;DB01016;DB01354;DB01355;DB00956;DB00327;DB00065;DB01306;DB01307;DB00047;DB01309;DB00046;DB00281;DB08882;DB00331;DB00333;DB00474;DB00211;DB09282;DB00295;DB09242;DB00844;DB09220;DB00104;DB00816;DB00497;DB00715;DB00652;DB00312;DB00790;DB00454;DB00780;DB00457;DB00794;DB00387;DB00468;DB00899;DB00912;DB01232;DB06335;DB00418;DB00708;DB00820;DB06204;DB00277;DB01124;DB00193;DB00752;DB00374;DB00177;DB00862;DB00661;DB04876
DB00437,Allopurinol,approved,DB01418;DB01223;DB01060;DB00415;DB00993;DB00542;DB06769;DB00887;DB06724;DB01197;DB00564;DB00880;DB00672;DB00310;DB01340;DB00531;DB00266;DB00900;DB09273;DB00584;DB00903;DB00492;DB00695;DB00999;DB00808;DB00722;DB09104;DB01377;DB01033;DB00232;DB00524;DB00691;DB09208;DB00790;DB00881;DB00178;DB09256;DB00277;DB00214;DB00519;DB01021;DB00682
DB00438,Ceftazidime,approved,DB01418;DB00479;DB06696;DB00446;DB00266;DB00452;DB00798;DB01172;DB00994;DB00955;DB01032;DB03615;DB09268;DB00919;DB01082;DB00684;DB00682
DB00440,Trimethoprim,approved,DB00945;DB06203;DB00915;DB01118;DB00613;DB00993;DB08822;DB00542;DB00307;DB00559;DB08907;DB00796;DB01197;DB01136;DB09063;DB00672;DB01340;DB00215;DB00091;DB08912;DB00250;DB01609;DB09214;DB00266;DB00390;DB00204;DB00470;DB00584;DB08899;DB00700;DB00876;DB00196;DB00492;DB01320;DB01120;DB00222;DB01251;DB01016;DB00014;DB06799;DB01306;DB01307;DB00047;DB01309;DB00046;DB01029;DB00709;DB00007;DB08882;DB00722;DB00678;DB01043;DB01033;DB00331;DB00563;DB00834;DB00648;DB00691;DB00275;DB00621;DB01229;DB00715;DB00790;DB00780;DB00252;DB01132;DB06813;DB01035;DB00881;DB00178;DB00912;DB00412;DB06335;DB00418;DB00203;DB09036;DB09268;DB01208;DB00421;DB00263;DB00966;DB00624;DB06273;DB01124;DB00214;DB00519;DB00752;DB00755;DB00177;DB01273;DB04876
DB00441,Gemcitabine,approved,DB00290;DB00363;DB06643;DB00544;DB01097;DB00108;DB00337;DB01656;DB06688;DB00864;DB08895;DB00072;DB00682
DB00442,Entecavir,approved,DB01004;DB00811
DB00443,Betamethasone,approved,DB00945;DB00041;DB06203;DB00681;DB00673;DB00732;DB00136;DB08907;DB09063;DB00672;DB09067;DB01609;DB06643;DB00035;DB00390;DB01070;DB01120;DB00222;DB01251;DB01016;DB00070;DB05039;DB01306;DB01307;DB00047;DB01309;DB00046;DB00951;DB01097;DB08882;DB00331;DB00834;DB00648;DB00108;DB00220;DB09220;DB00621;DB00252;DB00337;DB00912;DB01656;DB06335;DB06688;DB01208;DB00864;DB05521;DB00624;DB08895;DB01124;DB00214;DB00072;DB01021;DB04876;DB00682
DB00444,Teniposide,approved,DB01351;DB00673;DB00307;DB00559;DB01353;DB00363;DB00872;DB08912;DB01254;DB01609;DB06643;DB00196;DB01320;DB02703;DB01354;DB01355;DB09054;DB08820;DB01097;DB00474;DB00834;DB00648;DB00108;DB00220;DB00312;DB01174;DB00252;DB00337;DB00794;DB00243;DB01656;DB01232;DB00418;DB09036;DB06290;DB06688;DB09118;DB00864;DB06273;DB08895;DB00072;DB00661;DB00541
DB00445,Epirubicin,approved,DB00112;DB00501;DB00363;DB00531;DB06643;DB00390;DB01097;DB00108;DB01229;DB00337;DB01656;DB06688;DB00864;DB08895;DB00072
DB00446,Chloramphenicol,approved,DB01418;DB01351;DB00188;DB01353;DB04339;DB00438;DB00672;DB01166;DB00215;DB00758;DB00363;DB00115;DB00091;DB00266;DB00898;DB01120;DB00222;DB01067;DB01016;DB01354;DB01355;DB00200;DB00474;DB00213;DB00312;DB01174;DB00794;DB01045;DB00418;DB09268;DB00864;DB00839;DB01124;DB00582;DB00682
DB00448,Lansoprazole,approved,DB01418;DB00630;DB00182;DB01238;DB01072;DB00307;DB00559;DB06616;DB01066;DB00758;DB00847;DB06695;DB08912;DB01254;DB01609;DB00705;DB06701;DB01576;DB00266;DB00530;DB00196;DB00317;DB00710;DB00619;DB00224;DB01167;DB01026;DB00244;DB00563;DB00422;DB00648;DB01024;DB00220;DB04868;DB00282;DB06589;DB00252;DB01263;DB06817;DB08864;DB08931;DB00884;DB01232;DB09036;DB08934;DB00864;DB01133;DB00932;DB06273;DB00582;DB00682;DB00399
