DB_id,Drug_name,Approved,DB_interactions
DB00775,Tirofiban,approved,DB00013;DB06692;DB06228;DB06605;DB06695;DB00936;DB00945;DB00233;DB00244;DB00861;DB01014;DB01250;DB00686;DB00048;DB00081;DB00006;DB00054;DB00102;DB00266;DB00278;DB00498;DB00569;DB00682;DB00946;DB01109;DB01225;DB01418;DB04272;DB04898;DB05099;DB06154;DB06271;DB06754;DB06779;DB08813;DB09255;DB09259;DB11095;DB11312;DB11598;DB13136;DB09125;DB09154;DB00001;DB00063;DB00208;DB00009;DB00015;DB00029;DB00031;DB00055;DB01166;DB04932;DB06822;DB00086;DB00261;DB00412;DB00374;DB00758;DB00975;DB01088;DB01240;DB06209;DB06441;DB08814;DB08816;DB08994;DB09030;DB09258;DB09260;DB11362;DB00235;DB00751;DB00770;DB00972;DB01236;DB04743;DB05266;DB08954;DB09283;DB01254;DB01296;DB00078;DB09053;DB08935;DB00806;DB00932
DB00776,Oxcarbazepine,approved,DB08930;DB09101;DB09119;DB09027;DB01037;DB08934;DB08867;DB08864;DB09273;DB09065;DB08883;DB01174;DB00358;DB11586;DB00564;DB01238;DB00304;DB09123;DB01395;DB00294;DB06730;DB00367;DB12474;DB00603;DB06713;DB00957;DB09389;DB00717;DB06789;DB11619;DB00351;DB09371;DB04839;DB01166;DB00977;DB00783;DB00255;DB01320;DB00252;DB00230;DB06148;DB01083;DB00232;DB00880;DB00999;DB00310;DB00436;DB00524;DB00774;DB00808;DB01021;DB01324;DB01325;DB00562;DB06335;DB00898;DB00313
DB00777,Propiomazine,approved,DB00346;DB00457;DB00590;DB00598;DB00706;DB01136;DB01162;DB06207;DB00246;DB00298;DB00679;DB00699;DB00797;DB00875;DB00925;DB00420;DB00656;DB00734;DB00831;DB01149;DB01403;DB04855;DB06216;DB00622;DB01267;DB01224;DB00363;DB01238;DB00334;DB00450;DB01295;DB01624;DB00321;DB01142;DB00458;DB00540;DB00543;DB01175;DB00726;DB00692;DB00477;DB01614;DB01622;DB04946;DB00908;DB00661;DB06153;DB12278;DB01608;DB01576;DB01255;DB09128;DB00668;DB00895;DB00070;DB00187;DB00195;DB00264;DB00335;DB00373;DB00521;DB00571;DB00612;DB00960;DB01193;DB01203;DB00489;DB04861;DB00866;DB01297;DB01359;DB01580;DB04846;DB08807;DB08808;DB01118;DB00871;DB01182;DB01151;DB00203;DB00820;DB00862;DB06267;DB06237;DB00975;DB00806;DB00277;DB06698;DB00211;DB00388;DB00610;DB00696;DB00723;DB01365;DB00852;DB00935;DB00368;DB06262;DB06694;DB01186;DB01200;DB00964;DB00449;DB01253;DB06711;DB06706;DB00575;DB06764;DB04948;DB01364;DB00221;DB00397;DB00484;DB00633;DB00697;DB00816;DB00841;DB00867;DB00938;DB00983;DB01001;DB01018;DB01064;DB01102;DB01288;DB01291;DB01366;DB01407;DB06152;DB08893;DB08941;DB08957;DB09080;DB11738;DB12313;DB00751;DB00268;DB00714;DB00320;DB01577;DB09242;DB00292;DB01408;DB05039;DB09082;DB09273;DB00937;DB00182;DB00191;DB00270;DB00343;DB00393;DB00401;DB01115;DB01244;DB04920;DB06712;DB09227;DB09231;DB09232;DB09236;DB00381;DB00528;DB00555;DB00568;DB00996;DB01023;DB01054;DB04841;DB09090;DB09238;DB00653;DB01427;DB04743;DB06283;DB08992;DB09216;DB13746;DB00909;DB00836;DB00347;DB00593;DB05246;DB04842;DB04838;DB01202;DB09089
DB00778,Roxithromycin,approved,DB00175;DB00227;DB00439;DB00641;DB01095;DB01098;DB08860;DB00247;DB00320;DB00589;DB00696;DB00699;DB01253;DB13345;DB00353;DB00248;DB01186;DB01200;DB01076;DB08881;DB06616;DB09053;DB13074;DB06212;DB00604;DB02703;DB00342;DB00872;DB11642;DB11633;DB00648;DB11586;DB09118;DB00238;DB00615;DB01045;DB00564;DB01320;DB00312;DB01174;DB00252;DB00794;DB01201;DB09280;DB00220;DB00224;DB00582;DB00976;DB01026;DB01072;DB01149;DB01167;DB01211;DB01232;DB01264;DB01263;DB01601;DB01118;DB05521;DB08873;DB09054;DB09065;DB00834;DB08899;DB06290;DB09268;DB01323;DB08912;DB01609;DB08820;DB08933;DB09073;DB09036;DB06273;DB00559;DB09063;DB00188;DB00196;DB00208;DB00243;DB00246;DB00270;DB00343;DB00619;DB00705;DB01319;DB00199;DB00203;DB00257;DB00176;DB00285;DB00091;DB00661;DB04855;DB04868;DB00289;DB00283;DB00254;DB08865;DB09074;DB00263;DB14033;DB08864;DB00673;DB11637;DB01254
DB00779,Nalidixic Acid,approved,DB09267;DB08881;DB01042;DB00900;DB00881;DB00658;DB00364;DB00072;DB01377;DB06723;DB08938;DB01370;DB13322;DB06724;DB09104;DB09275;DB13209;DB13249;DB13595;DB13650;DB01390;DB03754;DB09481;DB06792;DB00326;DB13142;DB11126;DB11093;DB11348;DB13231;DB13800;DB00258;DB01164;DB00653;DB09268;DB09103;DB01592;DB09146;DB01229;DB01248;DB06772;DB00277;DB00651;DB01223;DB00324;DB00394;DB00443;DB00620;DB00741;DB00860;DB01047;DB01222;DB01234;DB01410;DB09091;DB00591;DB00223;DB00240;DB00288;DB00547;DB00838;DB00846;DB00896;DB00959;DB01130;DB01380;DB00180;DB00764;DB00873;DB08906;DB06781;DB08971;DB00253;DB00635;DB00655;DB00663;DB00687;DB01384;DB01708;DB08905;DB08970;DB09095;DB11750;DB13158;DB00596;DB01260;DB06786;DB11921;DB13867;DB00390;DB00511;DB01078;DB01092;DB01396;DB00076;DB00465;DB00586;DB00712;DB00963;DB06802;DB00005;DB00179;DB00210;DB00244;DB00328;DB00337;DB00461;DB00469;DB00482;DB00500;DB00533;DB00554;DB00573;DB00580;DB00605;DB00608;DB00735;DB00749;DB00768;DB00784;DB00788;DB00795;DB00812;DB00814;DB00861;DB00870;DB00936;DB00939;DB00945;DB00972;DB00991;DB01009;DB01014;DB01050;DB01097;DB01250;DB01283;DB01399;DB01435;DB01600;DB01628;DB03585;DB04552;DB04743;DB04817;DB04951;DB05676;DB06196;DB06725;DB06736;DB06739;DB08439;DB08797;DB08880;DB08976;DB08981;DB08984;DB09216;DB09288;DB13167;DB13346;DB13783;DB09084;DB00682;DB00266;DB00498;DB00946;DB01418;DB13136;DB01024;DB01032;DB00112;DB00531;DB01273;DB00030;DB00046;DB00047;DB00222;DB00280;DB00284;DB00331;DB00359;DB00412;DB00468;DB00491;DB00672;DB00731;DB00738;DB00834;DB00839;DB00912;DB01015;DB01016;DB01067;DB01120;DB01124;DB01132;DB01200;DB01261;DB01268;DB01276;DB01277;DB01278;DB01306;DB01307;DB01309;DB06203;DB06292;DB06335;DB06655;DB08907;DB09038;DB09043;DB09045;DB00263
DB00780,Phenelzine,approved,DB01149;DB06700;DB04896;DB00285;DB00176;DB00215;DB00472;DB00715;DB01104;DB01175;DB06204;DB00318;DB00327;DB00611;DB00647;DB00652;DB00708;DB00813;DB00844;DB00899;DB00921;DB00956;DB01081;DB01209;DB01227;DB01452;DB01466;DB01551;DB06738;DB11130;DB11609;DB12492;DB00175;DB00227;DB00439;DB00641;DB01095;DB01098;DB08860;DB00669;DB00315;DB00952;DB00953;DB00918;DB00216;DB00998;DB00247;DB00320;DB00696;DB00699;DB01253;DB13345;DB00353;DB00248;DB01200;DB01076;DB00613;DB08881;DB06616;DB00898;DB00572;DB09241;DB00295;DB09209;DB06764;DB09053;DB09289;DB00454;DB00150;DB00964;DB06212;DB00289;DB01393;DB01156;DB00490;DB00564;DB00211;DB00388;DB00610;DB00723;DB01365;DB00935;DB06262;DB06694;DB00449;DB06711;DB00575;DB00924;DB00434;DB06701;DB00514;DB00937;DB06706;DB00934;DB01071;DB00422;DB06148;DB01171;DB00321;DB00344;DB00458;DB00540;DB00726;DB01142;DB01151;DB01242;DB09016;DB08996;DB09167;DB00543;DB06153;DB06684;DB09068;DB01186;DB00589;DB00268;DB00714;DB04948;DB00246;DB04908;DB05271;DB09128;DB06016;DB04844;DB00802;DB00656;DB00334;DB00574;DB00668;DB00822;DB00852;DB01255;DB01576;DB00182;DB00191;DB01577;DB00601;DB00370;DB00752;DB01037;DB01367;DB01626;DB00805;DB09245;DB00614;DB00721;DB01168;DB11586;DB00924;DB01069;DB04871;DB00555;DB09236;DB01235;DB01356;DB00333;DB01166;DB00497;DB00206;DB00193;DB00323;DB00494;DB00202;DB01247;DB09042;DB01233;DB00484;DB00030;DB00046;DB00047;DB00222;DB00280;DB00284;DB00331;DB00359;DB00412;DB00468;DB00491;DB00672;DB00731;DB00738;DB00834;DB00839;DB00912;DB01015;DB01016;DB01067;DB01120;DB01124;DB01132;DB01261;DB01268;DB01276;DB01277;DB01278;DB01306;DB01307;DB01309;DB06203;DB06292;DB06335;DB06655;DB08907;DB09038;DB09043;DB09045;DB00263;DB01143;DB01118;DB00681;DB01169;DB09227;DB00188;DB00297;DB01282;DB00477;DB09232;DB00631;DB00363;DB00872;DB01189;DB09279;DB01159;DB01088;DB00753;DB01002;DB00922;DB00486;DB00435;DB08935;DB01229;DB09286;DB00413;DB00818;DB00296;DB09292;DB01236;DB09112;DB00086;DB00706;DB01041;DB00679;DB00755;DB00041;DB00187;DB00232;DB00384;DB00421;DB00489;DB00594;DB00633;DB00661;DB00695;DB00697;DB00700;DB00703;DB00727;DB00742;DB00883;DB00887;DB00903;DB00975;DB01020;DB01113;DB01115;DB01144;DB01162;DB01210;DB01224;DB01612;DB04899;DB04920;DB08822;DB08941;DB09077;DB00377;DB00757;DB00889;DB00904;DB11699;DB00969;DB01238;DB09220;DB06698;DB01184;DB00217;DB00325;DB00350;DB00457;DB00559;DB00590;DB00657;DB01018;DB01116;DB01275;DB04840;DB06762;DB09242;DB11738;DB12945;DB00177;DB00178;DB00195;DB00212;DB00214;DB00264;DB00270;DB00275;DB00287;DB00310;DB00335;DB00343;DB00373;DB00374;DB00381;DB00393;DB00401;DB00436;DB00492;DB00519;DB00521;DB00524;DB00528;DB00542;DB00571;DB00584;DB00598;DB00606;DB00612;DB00622;DB00654;DB00678;DB00691;DB00692;DB00722;DB00774;DB00790;DB00797;DB00800;DB00808;DB00866;DB00869;DB00876;DB00880;DB00881;DB00905;DB00925;DB00960;DB00966;DB00999;DB01021;DB01023;DB01029;DB01054;DB01119;DB01136;DB01170;DB01193;DB01197;DB01203;DB01214;DB01240;DB01244;DB01324;DB01340;DB01348;DB01359;DB01580;DB02638;DB04846;DB04861;DB06712;DB06826;DB08808;DB09026;DB09070;DB09238;DB11362;DB00765;DB01089;DB01180;DB06268;DB06403;DB08931;DB08932;DB00474;DB00794;DB01174;DB00418;DB00312;DB00599;DB00849;DB01154;DB01351;DB01355;DB00391;DB00408;DB00409;DB00420;DB00433;DB00450;DB00502;DB00508;DB00623;DB00831;DB00850;DB00875;DB00933;DB01100;DB01239;DB01267;DB01403;DB01614;DB01618;DB01623;DB01624;DB04842;DB06144;DB06216;DB06288;DB08815;DB09000;DB09224;DB09225;DB12710;DB12867;DB13025;DB12401;DB00298;DB01463;DB01063;DB01608;DB01621;DB01622;DB04946;DB08864;DB00476;DB00734;DB08957;DB00816;DB00938;DB00983;DB01001;DB05039;DB09080;DB00867;DB00871;DB01064;DB01366;DB01407;DB01288;DB01291;DB01408;DB01102;DB00841;DB00221;DB00397;DB09082;DB09273;DB00488;DB00283;DB00561;DB00366;DB00368
DB00781,Polymyxin B Sulfate,approved,DB00657;DB00626;DB00202;DB00565;DB00728;DB01337;DB01339;DB01135;DB01199;DB01226;DB01338;DB11156;DB13295;DB09268;DB00314
DB00782,Propantheline,approved,DB08897;DB00761;DB01409;DB09076;DB00040;DB00986;DB01278;DB00021;DB00391;DB06148;DB08893;DB00273;DB00245;DB00332;DB00376;DB00387;DB00392;DB00572;DB00747;DB00809;DB00810;DB00979;DB00804;DB01148;DB01075;DB00209;DB00219;DB00424;DB00496;DB00657;DB00670;DB00908;DB00940;DB00967;DB01036;DB01062;DB01116;DB01173;DB01199;DB01337;DB01338;DB01339;DB01591;DB06702;DB09300;DB12278;DB13295;DB00340;DB11181;DB11315;DB00470;DB00486;DB00232;DB00880;DB00999;DB00310;DB00436;DB00524;DB00774;DB00808;DB01021;DB01324;DB01325;DB00562;DB00083;DB00545;DB00674;DB00843;DB00944;DB00981;DB00989;DB01122;DB01400;DB00772;DB01057;DB01043;DB01381;DB00805;DB00358;DB00449;DB01233;DB13503;DB00042;DB00193;DB00295;DB00327;DB00333;DB00454;DB00497;DB00611;DB00647;DB00652;DB00813;DB00844;DB00921;DB01209;DB01551;DB06738;DB12492;DB00318;DB00708;DB00802;DB00899;DB00956;DB01081;DB01227;DB01452;DB01466;DB11130;DB11609;DB06204
DB00783,Estradiol,approved,DB01217;DB00990;DB04938;DB11586;DB08864;DB00302;DB02703;DB00089;DB00872;DB11642;DB00400;DB08912;DB11633;DB00834;DB00648;DB00070;DB00932;DB06589;DB08881;DB01030;DB00503;DB00701;DB01319;DB00001;DB00006;DB00058;DB00178;DB00212;DB00278;DB00492;DB00519;DB00542;DB00584;DB00691;DB00722;DB00790;DB00881;DB01197;DB01261;DB01340;DB01348;DB04876;DB04898;DB06203;DB06228;DB06605;DB06692;DB06695;DB08882;DB09570;DB11598;DB01276;DB01320;DB09118;DB00555;DB00559;DB00564;DB00474;DB00599;DB00849;DB01154;DB01351;DB01355;DB00238;DB05521;DB00252;DB06413;DB01238;DB00607;DB00615;DB01045;DB00312;DB01174;DB00794;DB01201;DB00220;DB00224;DB00976;DB01026;DB01072;DB01149;DB01167;DB01211;DB01232;DB01264;DB01263;DB01601;DB01118;DB09054;DB01220;DB00176;DB00379;DB09167;DB08873;DB00208;DB00196;DB00446;DB00705;DB01241;DB08899;DB00273;DB06290;DB00052;DB00673;DB00682;DB00266;DB00498;DB00946;DB01418;DB13136;DB09065;DB00054;DB00102;DB00569;DB00686;DB01109;DB01225;DB04272;DB05099;DB06154;DB06271;DB06754;DB06779;DB08813;DB09255;DB09259;DB11095;DB11312;DB09125;DB09154;DB09101;DB00418;DB00622;DB01124;DB00359;DB00263;DB01101;DB00544;DB14033;DB01024;DB09119;DB00745;DB09280;DB00307;DB00697;DB06697;DB06480;DB00776;DB01323;DB00349;DB00375;DB00930;DB01432;DB00949;DB01609;DB01037;DB01041;DB00324;DB00394;DB00443;DB00620;DB00741;DB00860;DB01047;DB01222;DB01234;DB01410;DB09091;DB00591;DB00223;DB00240;DB00288;DB00547;DB00838;DB00846;DB00896;DB00959;DB01130;DB01380;DB00180;DB00764;DB00873;DB08906;DB06781;DB08971;DB00253;DB00635;DB00655;DB00663;DB00687;DB01384;DB08905;DB08970;DB09095;DB11750;DB13158;DB00596;DB01260;DB06786;DB11921;DB13867;DB08820;DB08933;DB00459;DB00210;DB00523;DB00982;DB00755;DB01708;DB00480;DB00533;DB00580;DB01283;DB01628;DB08439;DB00461;DB00482;DB00749;DB00586;DB00605;DB00712;DB00784;DB00812;DB00991;DB00244;DB00316;DB00328;DB00465;DB00469;DB00500;DB00573;DB00788;DB00814;DB00861;DB00870;DB00939;DB00945;DB00963;DB01009;DB01014;DB01050;DB01399;DB00936;DB01600;DB04743;DB00554;DB06725;DB06802;DB00795;DB04552;DB01435;DB00233;DB06774;DB00856;DB00720;DB01395;DB00515;DB00005;DB08910;DB09213;DB06736;DB09214;DB09285;DB13346;DB00268;DB09073;DB00243;DB05812;DB09063;DB09036;DB06273;DB04908;DB00582;DB00188;DB00227;DB00246;DB00270;DB00320;DB00343;DB00619;DB00199;DB00203;DB00257;DB00285;DB00091;DB00661;DB04855;DB04868;DB00289;DB00283;DB00254;DB08865;DB09074;DB06335;DB00201;DB00277;DB00281;DB00215;DB00300;DB00207;DB09120;DB06777;DB01586;DB00651;DB01223;DB00213;DB00338;DB00736;DB01104;DB01171;DB00625;DB00752;DB00501;DB00472;DB06414;DB00951;DB00169;DB00279;DB00451;DB00549;DB00678;DB01015;DB01029;DB01095;DB00468;DB00177;DB00313;DB00440;DB01097;DB00205;DB00398;DB08816;DB09238;DB00486;DB00030;DB00046;DB00047;DB00071;DB00222;DB00284;DB00331;DB00414;DB00419;DB00491;DB00672;DB00731;DB00839;DB00912;DB00914;DB01016;DB01067;DB01120;DB01251;DB01252;DB01278;DB01306;DB01307;DB01309;DB04878;DB06655;DB08907;DB09038;DB09045;DB00412;DB01132;DB01259;DB01023;DB00675;DB01129;DB00022;DB00126;DB08880;DB04839;DB06404;DB09228;DB01254
DB00784,Mefenamic acid,approved,DB00613;DB00712;DB00963;DB06802;DB00005;DB00179;DB00210;DB00244;DB00328;DB00337;DB00461;DB00469;DB00482;DB00500;DB00533;DB00554;DB00573;DB00580;DB00605;DB00608;DB00735;DB00749;DB00768;DB01283;DB01628;DB08439;DB00812;DB00991;DB00316;DB00788;DB00814;DB00861;DB00870;DB00939;DB01009;DB01014;DB01050;DB01399;DB00936;DB01600;DB04743;DB06725;DB00795;DB04552;DB01435;DB00233;DB06774;DB00856;DB00720;DB00515;DB00620;DB08910;DB09213;DB06736;DB13346;DB00972;DB01024;DB01097;DB01250;DB03585;DB04817;DB04951;DB05676;DB06196;DB06739;DB08797;DB08880;DB08981;DB08984;DB09216;DB09288;DB13167;DB09084;DB08976;DB13783;DB09214;DB00465;DB09285;DB04865;DB13615;DB08912;DB00834;DB00214;DB00695;DB00887;DB00903;DB02925;DB01325;DB00232;DB00310;DB00774;DB01021;DB01356;DB00563;DB00300;DB09449;DB00252;DB00673;DB01045;DB01174;DB01320;DB00564;DB00794;DB01201;DB00418;DB00196;DB00622;DB00705;DB01118;DB01124;DB01241;DB00359;DB00263;DB01101;DB00544;DB09167;DB14033;DB00091;DB00586;DB00375;DB00930;DB01432;DB09280;DB01609;DB00479;DB00684;DB00798;DB00994;DB01082;DB00452;DB00955;DB01172;DB01421;DB03615;DB06696;DB00255;DB00286;DB00783;DB00890;DB00977;DB09369;DB04573;DB09070;DB06401;DB09026;DB00476;DB01149;DB06700;DB04896;DB00285;DB00215;DB00472;DB00715;DB01104;DB01175;DB00035;DB00365;DB00467;DB00487;DB00685;DB00779;DB00817;DB00827;DB01044;DB01059;DB01137;DB01155;DB01208;DB04576;DB00218;DB00537;DB00978;DB01165;DB00390;DB01395;DB00700;DB00502;DB01275;DB08881;DB06813;DB01032;DB09063;DB00374;DB00512;DB00880;DB00999;DB00436;DB00524;DB00808;DB01324;DB00562;DB05812;DB00203;DB00549;DB00582;DB00678;DB01015;DB01029;DB01095;DB00176;DB01026;DB00227;DB00468;DB00208;DB00338;DB00177;DB00313;DB06414;DB00440;DB00625;DB00205;DB00398;DB00257;DB00169;DB00224;DB08816;DB09238;DB00486;DB00884;DB01077;DB00282;DB00399;DB00710;DB00630;DB09138;DB01133;DB00429;DB00917;DB00929;DB08964;DB00158;DB00287;DB00654;DB00770;DB00905;DB01046;DB01088;DB01240;DB06826;DB08819;DB00006;DB00054;DB00102;DB00266;DB00278;DB00498;DB00569;DB00682;DB00686;DB00946;DB01109;DB01225;DB01418;DB04272;DB04898;DB05099;DB06154;DB06228;DB06271;DB06605;DB06695;DB06754;DB06779;DB08813;DB09255;DB09259;DB11095;DB11312;DB11598;DB13136;DB09125;DB09154;DB00001;DB00412;DB01132;DB01259;DB01023;DB00675;DB04868;DB01129;DB00324;DB00394;DB00443;DB00741;DB00860;DB01047;DB01222;DB01234;DB01410;DB09091;DB00591;DB00223;DB00240;DB00288;DB00547;DB00838;DB00846;DB00896;DB00959;DB01130;DB01380;DB00180;DB00764;DB00873;DB08906;DB06781;DB08971;DB00253;DB00635;DB00655;DB00663;DB00687;DB01384;DB01708;DB08905;DB08970;DB09095;DB11750;DB13158;DB00596;DB01260;DB06786;DB11921;DB13867;DB00864;DB00275;DB00876;DB00966;DB01349;DB08822;DB09292;DB09279;DB00178;DB00492;DB00519;DB00542;DB00584;DB00691;DB00722;DB00790;DB00881;DB01197;DB01340;DB01348;DB01180;DB00384;DB00594;DB00421;DB00187;DB00195;DB00264;DB00335;DB00373;DB00521;DB00571;DB00598;DB00612;DB00960;DB01136;DB01193;DB01203;DB01210;DB01214;DB00489;DB04861;DB00866;DB01295;DB01297;DB01359;DB01580;DB04846;DB08807;DB08808;DB06216;DB00871;DB01182;DB01151;DB11639;DB11642
DB00787,Acyclovir,approved,DB00529;DB00697;DB00300;DB00495;DB01024;DB08880
DB00788,Naproxen,approved,DB00712;DB00963;DB06802;DB00005;DB00179;DB00210;DB00244;DB00328;DB00337;DB00461;DB00469;DB00482;DB00500;DB00533;DB00554;DB00573;DB00580;DB00605;DB00608;DB00735;DB00749;DB00768;DB00784;DB01283;DB01628;DB08439;DB00812;DB00991;DB00316;DB00814;DB00861;DB00870;DB00939;DB01009;DB01014;DB01050;DB01399;DB00936;DB01600;DB04743;DB06725;DB00795;DB04552;DB01435;DB00233;DB06774;DB00856;DB00720;DB00515;DB00620;DB08910;DB09213;DB06736;DB13346;DB00972;DB01024;DB01097;DB01250;DB03585;DB04817;DB04951;DB05676;DB06196;DB06739;DB08797;DB08981;DB08984;DB09216;DB09288;DB13167;DB09084;DB08976;DB13783;DB09214;DB00465;DB09285;DB04865;DB13615;DB08912;DB00834;DB00214;DB00695;DB00887;DB00903;DB02925;DB01325;DB00232;DB00310;DB00774;DB01021;DB08881;DB01356;DB00563;DB00300;DB09449;DB00176;DB00379;DB09167;DB00252;DB00673;DB01045;DB01174;DB01320;DB00564;DB00794;DB01201;DB00418;DB00196;DB00622;DB00705;DB01118;DB01124;DB01241;DB00359;DB00263;DB01101;DB00544;DB14033;DB00091;DB00586;DB00375;DB00930;DB01432;DB09280;DB01609;DB00479;DB00684;DB00798;DB00994;DB01082;DB00452;DB00955;DB01172;DB01421;DB03615;DB06696;DB00255;DB00286;DB00783;DB00890;DB00977;DB09369;DB04573;DB09070;DB06401;DB09026;DB00476;DB01149;DB06700;DB04896;DB00285;DB00472;DB00715;DB01104;DB01175;DB00035;DB00365;DB00467;DB00487;DB00685;DB00779;DB00817;DB00827;DB01044;DB01059;DB01137;DB01155;DB01208;DB04576;DB00218;DB00537;DB00978;DB01165;DB00390;DB01395;DB00700;DB06605;DB00502;DB01275;DB06813;DB01032;DB05812;DB09063;DB00374;DB00512;DB00880;DB00999;DB00436;DB00524;DB00808;DB01324;DB00562;DB00188;DB00201;DB00268;DB00277;DB00281;DB00257;DB00215;DB00238;DB00208;DB00207;DB06290;DB09120;DB00203;DB00549;DB00582;DB00678;DB01015;DB01029;DB01095;DB01026;DB00227;DB00468;DB00338;DB00177;DB00313;DB06414;DB00440;DB00625;DB00205;DB00398;DB00169;DB00224;DB08816;DB09238;DB00486;DB00884;DB01077;DB00282;DB00399;DB00710;DB00630;DB09138;DB01133;DB00429;DB00917;DB00929;DB08964;DB00158;DB00287;DB00654;DB00770;DB00905;DB01046;DB01088;DB01240;DB06826;DB08819;DB00006;DB00054;DB00102;DB00266;DB00278;DB00498;DB00569;DB00682;DB00686;DB00946;DB01109;DB01225;DB01418;DB04272;DB04898;DB05099;DB06154;DB06228;DB06271;DB06695;DB06754;DB06779;DB08813;DB09255;DB09259;DB11095;DB11312;DB11598;DB13136;DB09125;DB09154;DB00001;DB00412;DB01132;DB01259;DB01023;DB00675;DB04868;DB01129;DB00324;DB00394;DB00443;DB00741;DB00860;DB01047;DB01222;DB01234;DB01410;DB09091;DB00591;DB00223;DB00240;DB00288;DB00547;DB00838;DB00846;DB00896;DB00959;DB01130;DB01380;DB00180;DB00764;DB00873;DB08906;DB06781;DB08971;DB00253;DB00635;DB00655;DB00663;DB00687;DB01384;DB01708;DB08905;DB08970;DB09095;DB11750;DB13158;DB00596;DB01260;DB06786;DB11921;DB13867;DB00022;DB00864;DB08880;DB04839;DB00275;DB00876;DB00966;DB01349;DB08822;DB09292;DB09279;DB00178;DB00492;DB00519;DB00542;DB00584;DB00691;DB00722;DB00790;DB00881;DB01197;DB01340;DB01348;DB01180;DB00384;DB00594;DB00421;DB00187;DB00195;DB00264;DB00335;DB00373;DB00521;DB00571;DB00598;DB00612;DB00960;DB01136;DB01193;DB01203;DB01210;DB01214;DB00489;DB04861;DB00866;DB01295;DB01297;DB01359;DB01580;DB04846;DB08807;DB08808;DB06216;DB00871;DB01182;DB01151;DB11639;DB11642
