DB_id,Drug_name,Approved,DB_interactions
DB00445,Epirubicin,approved,DB00501;DB00072
DB00446,Chloramphenicol,approved,DB00672;DB00091;DB00754;DB01120;DB01067;DB01289;DB01016;DB01382;DB08815;DB00252;DB01045;DB06207;DB00864;DB00599;DB00839;DB01124
DB00448,Lansoprazole,approved,DB01072;DB06616;DB01066;DB00758;DB00467;DB00224;DB01167;DB01026;DB06209;DB08864;DB00364
DB00449,Dipivefrin,approved,DB00285
DB00450,Droperidol,approved,DB06697;DB00484;DB00921;DB00611;DB00395;DB06708;DB00864;DB04844;DB01623;DB00539;DB00427;DB00209;DB00582;DB02546;DB00246
DB00451,Levothyroxine,approved,DB01418;DB00258;DB01164;DB01432;DB00375;DB00266;DB00390;DB01592;DB00481;DB00364;DB00682
DB00452,Framycetin,approved,
DB00453,Clomocycline,approved,
DB00454,Pethidine,approved,DB06274;DB00843;DB06210;DB00674;DB01247;DB00951;DB01171;DB00780;DB01367;DB00503;DB00989;DB01037;DB01105;DB00932;DB00193;DB00752;DB00656;DB00427;DB00285;DB00315
DB00455,Loratadine,approved,DB01149;DB00427;DB00209
DB00456,Cefalotin,approved,DB00479
DB00457,Prazosin,approved,DB01193;DB00335;DB00195;DB01295;DB00612;DB00521;DB01136;DB06695;DB00390;DB00187;DB00598;DB00264;DB01203;DB01580;DB01359;DB00960;DB01297;DB00571;DB00489;DB00820;DB00706;DB00373;DB00374;DB00862;DB00661
DB00458,Imipramine,approved,DB00488;DB06697;DB01072;DB00564;DB00501;DB00604;DB00575;DB00841;DB00843;DB00988;DB00476;DB01364;DB00668;DB01288;DB00196;DB00472;DB00176;DB00674;DB01170;DB06704;DB01247;DB01064;DB01026;DB06708;DB01365;DB00933;DB00610;DB00723;DB01171;DB00368;DB00816;DB00780;DB00388;DB00397;DB01291;DB01366;DB00852;DB00908;DB01367;DB00615;DB01045;DB00503;DB00989;DB01001;DB01105;DB01208;DB00864;DB00675;DB00706;DB00857;DB00871;DB00679;DB01623;DB00208;DB00539;DB00193;DB00752;DB00656;DB00427;DB00209;DB00285;DB00582;DB02546;DB00246;DB00315
DB00459,Acitretin,approved,DB00618;DB00254;DB00931;DB00563;DB01017;DB00717;DB00595;DB00759;DB00162
DB00460,Verteporfin,approved,
DB00461,Nabumetone,approved,DB01418;DB00630;DB08822;DB00930;DB00091;DB00266;DB01381;DB00563;DB06813;DB00966;DB00373;DB00519;DB00374;DB00682
DB00462,Methylscopolamine bromide,approved,DB00843;DB00674;DB00427;DB00209
DB00464,Sodium Tetradecyl Sulfate,approved,
DB00465,Ketorolac,approved,DB01418;DB00945;DB00630;DB08822;DB00930;DB00266;DB06781;DB06210;DB01381;DB01009;DB01356;DB00563;DB01032;DB00605;DB00966;DB01600;DB00373;DB00500;DB00519;DB00374;DB06684;DB00682
DB00467,Enoxacin,approved,DB00501;DB06210;DB00927;DB00448;DB00585;DB00338;DB00213;DB01129;DB00277
DB00468,Quinine,approved,DB01418;DB06697;DB00637;DB00289;DB00732;DB00266;DB01396;DB00390;DB06708;DB00933;DB01337;DB00202;DB00675;DB00706;DB00976;DB00679;DB01623;DB00539;DB00193;DB00519;DB00755;DB01339;DB00582;DB02546;DB00682;DB00246
DB00469,Tenoxicam,approved,DB01418;DB00630;DB00310;DB01432;DB00091;DB00266;DB01356;DB00563;DB00524;DB00682
DB00470,Dronabinol,approved,DB00209
DB00471,Montelukast,approved,DB01124
DB00472,Fluoxetine,approved,DB01418;DB00918;DB00321;DB00543;DB00182;DB06697;DB00637;DB00289;DB00564;DB01136;DB01166;DB01211;DB01242;DB00363;DB00091;DB00434;DB01151;DB01576;DB00514;DB00266;DB00937;DB00320;DB01142;DB00216;DB00696;DB00199;DB00754;DB00998;DB01381;DB04946;DB00458;DB00046;DB01247;DB01321;DB01009;DB00601;DB01356;DB06708;DB00579;DB00933;DB01577;DB00264;DB01171;DB00952;DB00540;DB00497;DB00780;DB00191;DB00397;DB00252;DB01182;DB00571;DB00344;DB01367;DB00734;DB00503;DB00953;DB01037;DB01105;DB00669;DB00864;DB00675;DB00706;DB00857;DB04844;DB00679;DB01623;DB01600;DB00932;DB00697;DB01124;DB00500;DB01036;DB00539;DB00193;DB00752;DB00656;DB00374;DB00427;DB00285;DB00582;DB02546;DB00682;DB00246;DB00315
DB00474,Methohexital,approved,DB00443;DB00882;DB00286;DB00091;DB01234;DB00255;DB00254;DB00783;DB01023;DB00687;DB00317;DB00400;DB00741;DB00367;DB00351;DB00333;DB00916;DB01115;DB00717;DB00860;DB00635;DB00908;DB00277;DB00620;DB00427;DB00661;DB00682
DB00475,Chlordiazepoxide,approved,DB00501;DB00363;DB00754;DB00196;DB00224;DB01167;DB01026;DB00220;DB00338;DB00252;DB00503;DB01232;DB00976;DB00932;DB00427;DB00582
DB00476,Duloxetine,approved,DB00321;DB00537;DB01151;DB01195;DB00176;DB00458;DB01247;DB00540;DB00780;DB01182;DB01367;DB00675;DB00706;DB00857;DB00679;DB00193;DB00752;DB00656;DB00427;DB00285;DB00315
DB00478,Rimantadine,approved,
DB00479,Amikacin,approved,DB00732;DB00887;DB00456;DB01327;DB01328;DB01329;DB00923;DB00493;DB01330;DB01331;DB01333;DB00438;DB01332;DB01212;DB01112;DB00515;DB01135;DB00903;DB01226;DB01337;DB01338;DB00728;DB00202;DB00864;DB01041;DB01607;DB00214;DB01199;DB01339
DB00480,Lenalidomide,approved,DB00072
DB00481,Raloxifene,approved,DB01432;DB00882;DB00930;DB00375;DB00286;DB00255;DB00783;DB04573;DB00451
DB00482,Celecoxib,approved,DB01418;DB08822;DB00930;DB00266;DB06210;DB00196;DB01356;DB06813;DB01045;DB00966;DB00373;DB01124;DB00519;DB00374;DB00755;DB06684;DB00682
DB00483,Gallamine Triethiodide,approved,
DB00484,Brimonidine,approved,DB00450;DB01247;DB00601;DB01171;DB00780;DB01168;DB01367;DB01037;DB00752;DB00374
DB00485,Dicloxacillin,approved,DB01418;DB00618;DB00266;DB00254;DB00931;DB00563;DB01017;DB00595;DB00759;DB00682
DB00486,Nabilone,approved,DB00427;DB00209
DB00487,Pefloxacin,approved,DB00277
DB00488,Altretamine,approved,DB00321;DB00543;DB01242;DB01151;DB01142;DB00458;DB01247;DB00540;DB00780;DB01367;DB00072
DB00489,Sotalol,approved,DB06697;DB00672;DB00604;DB01211;DB00575;DB00320;DB00280;DB00668;DB00696;DB00199;DB01288;DB08868;DB00983;DB01044;DB01120;DB01016;DB01050;DB00328;DB01137;DB06708;DB00933;DB00968;DB00247;DB00218;DB00816;DB00236;DB00554;DB00457;DB00243;DB00912;DB00864;DB06402;DB00976;DB01162;DB00871;DB00277;DB00679;DB01623;DB00539;DB00374;DB00582;DB02546;DB00246
DB00490,Buspirone,approved,DB01211;DB00343;DB00199;DB01247;DB01321;DB01149;DB00780;DB01367;DB00615;DB01045;DB00503;DB00976;DB00752;DB00656;DB00285;DB00661;DB00582;DB00315
DB00491,Miglitol,approved,DB00052
DB00492,Fosinopril,approved,DB00594;DB08822;DB06196;DB01356;DB00421;DB00697;DB00684;DB00374;DB00384
DB00493,Cefotaxime,approved,DB00479;DB00798;DB01172;DB00994;DB00955;DB01032;DB01082;DB00684
DB00494,Entacapone,approved,DB00841;DB00988;DB00668;DB01247;DB00221;DB01064;DB00968;DB00368;DB00780;DB00752;DB00427
DB00495,Zidovudine,approved,DB01117;DB01211;DB00997;DB01004;DB00068;DB00333;DB01032;DB00811;DB00615;DB01045;DB01201;DB00649;DB00932
DB00496,Darifenacin,approved,DB01211;DB00843;DB00674;DB01167;DB01026;DB01149;DB00220;DB00503;DB00989;DB00675;DB00706;DB00976;DB00193;DB00427;DB00209;DB00582
DB00497,Oxycodone,approved,DB06274;DB00501;DB00215;DB00472;DB00176;DB00715;DB01104;DB00427
DB00498,Phenindione,approved,
DB00499,Flutamide,approved,DB00976;DB00582
DB00500,Tolmetin,approved,DB01418;DB00945;DB00233;DB08822;DB01432;DB00215;DB00930;DB00375;DB00091;DB00055;DB00472;DB00176;DB01381;DB00465;DB01356;DB00563;DB00715;DB00642;DB06813;DB01399;DB01104;DB00966;DB00373;DB00519;DB00374;DB00682
DB00501,Cimetidine,approved,DB01418;DB00802;DB00404;DB00321;DB00543;DB00637;DB01072;DB01558;DB00564;DB00262;DB01066;DB00475;DB01242;DB01068;DB00628;DB00363;DB00318;DB01151;DB00647;DB00829;DB00266;DB00204;DB00843;DB01142;DB00651;DB06210;DB00467;DB00445;DB01215;DB00754;DB00813;DB01195;DB00690;DB00674;DB00801;DB00458;DB01167;DB01587;DB01026;DB00598;DB00281;DB00331;DB00333;DB00264;DB00683;DB01171;DB00844;DB01115;DB00393;DB01054;DB00540;DB00497;DB06589;DB00252;DB01263;DB00413;DB01588;DB00571;DB00344;DB01589;DB00908;DB00989;DB01656;DB00203;DB00708;DB00864;DB00675;DB00706;DB00277;DB00208;DB00373;DB00697;DB00797;DB01036;DB00193;DB00656;DB00897;DB06684;DB00682;DB00962
DB00502,Haloperidol,approved,DB06697;DB00289;DB00572;DB00245;DB00810;DB00564;DB00363;DB00804;DB00392;DB00196;DB08909;DB00986;DB01170;DB00424;DB05039;DB01625;DB01167;DB01026;DB01356;DB06708;DB04843;DB00933;DB00940;DB00968;DB01173;DB00383;DB00387;DB00782;DB00571;DB00615;DB01045;DB00747;DB00864;DB00675;DB00706;DB00976;DB00857;DB04844;DB00679;DB01623;DB01036;DB00539;DB00193;DB00656;DB00376;DB00427;DB00209;DB00582;DB02546;DB00246
DB00503,Ritonavir,approved,DB01048;DB05812;DB00346;DB00404;DB01118;DB00321;DB00543;DB06605;DB00673;DB00637;DB01072;DB00289;DB01076;DB01244;DB01558;DB01156;DB00490;DB06772;DB00564;DB00475;DB01410;DB00604;DB01242;DB01068;DB00628;DB00363;DB00091;DB01219;DB00496;DB00705;DB01151;DB00647;DB00829;DB00390;DB00320;DB00343;DB01142;DB04855;DB00216;DB00700;DB00696;DB00530;DB00199;DB01215;DB00813;DB01195;DB00472;DB00690;DB08906;DB02703;DB00317;DB00458;DB05039;DB01167;DB01026;DB08882;DB00227;DB00358;DB00333;DB00683;DB00540;DB00334;DB06589;DB00454;DB01100;DB00554;DB06209;DB01182;DB00908;DB00243;DB00615;DB01045;DB06228;DB01656;DB06335;DB06207;DB00864;DB00820;DB00675;DB00706;DB05521;DB00976;DB06287;DB00444;DB00277;DB00906;DB01036;DB06212;DB01030;DB00193;DB00656;DB00755;DB00897;DB00862;DB08881;DB00285;DB00661;DB00570;DB00541;DB00361;DB00582;DB00425;DB00909;DB01198
DB00507,Nitazoxanide,approved,
DB00509,Dextrothyroxine,approved,DB01418;DB00266;DB00390;DB00682
DB00511,Acetyldigitoxin,approved,
DB00512,Vancomycin,approved,DB00684
DB00513,Aminocaproic Acid,approved,
DB00514,Dextromethorphan,approved,DB05812;DB00472;DB01247;DB01171;DB00715;DB00780;DB00908;DB01367;DB01037;DB01105;DB00857;DB06273;DB00193;DB00752;DB00656;DB08881;DB00285;DB06684;DB00315
DB00515,Cisplatin,approved,DB00479;DB00887;DB06772;DB01248;DB00903;DB00798;DB01097;DB00563;DB00955;DB01229;DB00252;DB00337;DB01656;DB00864;DB00684;DB01030;DB00072
DB00518,Albendazole,approved,
DB00519,Trandolapril,approved,DB00945;DB00437;DB01143;DB00594;DB00233;DB00993;DB08822;DB00436;DB00887;DB00796;DB00482;DB00880;DB00310;DB00091;DB01576;DB01119;DB00586;DB00861;DB00700;DB01240;DB00876;DB00903;DB00749;DB00573;DB00712;DB00774;DB01050;DB06196;DB01088;DB00808;DB00328;DB01029;DB01009;DB00465;DB01356;DB00678;DB01283;DB00939;DB00784;DB00814;DB01577;DB00232;DB00422;DB00524;DB00461;DB00788;DB00275;DB00991;DB00191;DB00554;DB01324;DB00761;DB00468;DB00073;DB01399;DB00877;DB01390;DB00421;DB00605;DB00966;DB06287;DB01600;DB00697;DB00500;DB00214;DB00374;DB00384;DB01021;DB00440;DB00177
DB00520,Caspofungin,approved,DB00091;DB01045;DB00864
DB00521,Carteolol,approved,DB00672;DB00575;DB00320;DB00280;DB00668;DB00696;DB01288;DB00983;DB01120;DB01016;DB01050;DB00328;DB00968;DB00247;DB00816;DB00236;DB00554;DB00457;DB00912;DB01162;DB00871;DB00277;DB00374
DB00523,Alitretinoin,approved,
DB00524,Metolazone,approved,DB01078;DB01396;DB00390;DB00204;DB01356;DB00469;DB00519;DB00374
DB00525,Tolnaftate,approved,
DB00526,Oxaliplatin,approved,DB01030;DB00072
DB00527,Cinchocaine,approved,
DB00528,Lercanidipine,approved,
DB00529,Foscarnet,approved,DB06697;DB00537;DB00091;DB06708;DB01059;DB01165;DB00864;DB01623;DB00539;DB00582;DB02546;DB00246
DB00530,Erlotinib,approved,DB01072;DB01211;DB00199;DB00224;DB01167;DB01026;DB01149;DB00220;DB00615;DB01045;DB01201;DB00503;DB01232;DB00976;DB00072;DB00582
DB00531,Cyclophosphamide,approved,DB01418;DB00266;DB00390;DB00196;DB00552;DB00202;DB04572;DB00072;DB00682
DB00535,Cefdinir,approved,
DB00536,Guanidine,approved,
DB00537,Ciprofloxacin,approved,DB01418;DB01370;DB00201;DB00258;DB00363;DB00091;DB00266;DB00476;DB00651;DB06210;DB00754;DB00529;DB01592;DB08827;DB01377;DB00563;DB00252;DB01367;DB00268;DB00658;DB00203;DB00364;DB00277;DB01623;DB00697;DB00682;DB01593
DB00538,Gadoversetamide,approved,
DB00539,Toremifene,approved,DB00106;DB01118;DB00321;DB00543;DB01169;DB06697;DB06216;DB00604;DB01211;DB01242;DB00872;DB01254;DB01151;DB00280;DB00204;DB00757;DB01184;DB01142;DB00450;DB00199;DB06414;DB01195;DB00196;DB00472;DB00529;DB01044;DB01218;DB00502;DB00308;DB00458;DB00808;DB00270;DB01259;DB01137;DB00408;DB06708;DB00934;DB00358;DB00933;DB00333;DB00218;DB04868;DB01059;DB00540;DB00104;DB06589;DB00738;DB01100;DB01599;DB01182;DB00344;DB01224;DB00908;DB00468;DB00243;DB00615;DB01045;DB00734;DB00489;DB01208;DB01268;DB00864;DB00976;DB04844;DB00679;DB01623;DB00582;DB02546;DB00246
DB00540,Nortriptyline,approved,DB00488;DB06697;DB01072;DB00564;DB00501;DB00604;DB00575;DB00841;DB00843;DB00988;DB00476;DB01364;DB00668;DB01288;DB00196;DB00472;DB00176;DB00674;DB01170;DB01247;DB01064;DB01026;DB06708;DB01365;DB00610;DB00723;DB01171;DB00368;DB00816;DB00780;DB00388;DB00397;DB01291;DB01366;DB00852;DB00908;DB01367;DB00615;DB01045;DB00503;DB00989;DB01001;DB01105;DB01208;DB00864;DB00857;DB00871;DB01623;DB00539;DB00193;DB00752;DB00656;DB00427;DB00209;DB00285;DB06684;DB00582;DB02546;DB00246;DB00315
DB00541,Vincristine,approved,DB00701;DB00673;DB01072;DB01211;DB00872;DB01264;DB00705;DB00390;DB00954;DB00199;DB06414;DB00196;DB00619;DB00224;DB00951;DB01167;DB01026;DB01097;DB01601;DB01110;DB00305;DB01149;DB00220;DB00622;DB01263;DB00908;DB00503;DB01232;DB00976;DB00072;DB00582
DB00542,Benazepril,approved,DB00594;DB08822;DB06196;DB01356;DB00421;DB00697;DB00684;DB00374;DB00384
DB00543,Amoxapine,approved,DB00488;DB06697;DB01072;DB00501;DB00604;DB00575;DB00841;DB00843;DB00988;DB01364;DB00668;DB01288;DB00472;DB00176;DB00674;DB01170;DB01247;DB01064;DB06708;DB01365;DB00610;DB00723;DB01171;DB00368;DB00816;DB00780;DB00388;DB00397;DB01291;DB01366;DB00852;DB01367;DB00615;DB01045;DB00503;DB00989;DB01001;DB01105;DB01208;DB00864;DB00857;DB00871;DB01623;DB00539;DB00193;DB00752;DB00656;DB00427;DB00209;DB00285;DB00582;DB02546;DB00246;DB00315
DB00544,Fluorouracil,approved,DB01418;DB00266;DB00754;DB00916;DB00252;DB00675;DB06287;DB01124;DB00214;DB00072;DB00440;DB00582;DB00682;DB00549
DB00545,Pyridostigmine,approved,DB00443;DB01285;DB01234;DB00687;DB00741;DB01384;DB00860;DB00635;DB00620
DB00546,Adinazolam,approved,
DB00547,Desoximetasone,approved,
DB00548,Azelaic Acid,approved,
DB00549,Zafirlukast,approved,DB01418;DB01101;DB00604;DB00705;DB00199;DB00196;DB00544;DB01241;DB01026;DB00622;DB01656;DB06268;DB00359;DB00263;DB00277;DB01124
DB00550,Propylthiouracil,approved,DB01418;DB00266;DB00390;DB00682
DB00551,Acetohydroxamic Acid,approved,
DB00552,Pentostatin,approved,DB00531;DB01073;DB00072
DB00553,Methoxsalen,approved,DB00754;DB00252;DB01623;DB00697
DB00554,Piroxicam,approved,DB01193;DB01418;DB00630;DB00335;DB08822;DB00195;DB01295;DB00612;DB00521;DB01136;DB00930;DB00091;DB00266;DB00187;DB01381;DB00598;DB01356;DB00563;DB00264;DB01203;DB01580;DB01359;DB00960;DB01297;DB06813;DB00571;DB00503;DB00489;DB00675;DB00966;DB00373;DB01124;DB00214;DB00519;DB00374;DB08814;DB00440;DB06684;DB00582;DB00682
DB00555,Lamotrigine,approved,DB00564;DB00363;DB00304;DB00754;DB04953;DB05246;DB00717;DB00252;DB01045;DB00599;DB00427;DB00313
DB00557,Hydroxyzine,approved,DB00843;DB00674;DB00989;DB00427;DB00209
DB00558,Zanamivir,approved,
DB00559,Bosentan,approved,DB01418;DB01076;DB00091;DB00266;DB01016;DB01167;DB01026;DB00227;DB08815;DB00717;DB01656;DB00641;DB00976;DB06287;DB01124;DB00193;DB00656;DB05294;DB00582;DB00682
DB00560,Tigecycline,approved,DB01418;DB00307;DB00266;DB00755;DB00682
DB00561,Doxapram,approved,
DB00563,Methotrexate,approved,DB00945;DB00459;DB01060;DB00415;DB01053;DB01294;DB00578;DB01432;DB00537;DB00515;DB00091;DB00586;DB00485;DB00861;DB00390;DB00254;DB06210;DB00754;DB00749;DB00573;DB00301;DB00712;DB01050;DB00328;DB01009;DB00465;DB00939;DB00784;DB00948;DB00461;DB00788;DB00338;DB00991;DB00417;DB00812;DB00252;DB00319;DB00554;DB01032;DB01168;DB01398;DB01399;DB00359;DB06150;DB01581;DB01582;DB00576;DB01015;DB00891;DB06147;DB00263;DB00605;DB00469;DB00759;DB01600;DB01607;DB00500;DB00072;DB00440
DB00564,Carbamazepine,approved,DB05812;DB01418;DB00404;DB00321;DB00673;DB01238;DB06216;DB01076;DB00732;DB08873;DB01156;DB06772;DB00501;DB01211;DB00363;DB00091;DB06695;DB01406;DB00705;DB01151;DB00647;DB00266;DB00343;DB01135;DB01142;DB00254;DB00651;DB06210;DB00199;DB06414;DB04953;DB00949;DB01023;DB00196;DB00472;DB00176;DB00317;DB00502;DB00619;DB00458;DB00224;DB00951;DB01167;DB08820;DB01321;DB01026;DB00555;DB01202;DB00367;DB08882;DB00227;DB08815;DB00333;DB00422;DB00916;DB00683;DB01226;DB01149;DB00717;DB00540;DB01062;DB01337;DB06589;DB01058;DB08896;DB08864;DB00734;DB00503;DB01656;DB06201;DB01104;DB00641;DB01268;DB00864;DB00976;DB06287;DB00277;DB00208;DB00932;DB06212;DB00273;DB00193;DB00656;DB00755;DB00427;DB01199;DB00313;DB05294;DB01339;DB08881;DB00661;DB06684;DB00582;DB00682;DB00246
DB00565,Cisatracurium Besylate,approved,
DB00567,Cephalexin,approved,DB01032
DB00568,Cinnarizine,approved,
DB00569,Fondaparinux sodium,approved,DB00055;DB01381
DB00570,Vinblastine,approved,DB00701;DB00673;DB01072;DB01211;DB00872;DB06695;DB01264;DB00705;DB00954;DB00199;DB00196;DB00619;DB00224;DB00951;DB01167;DB01026;DB01097;DB01601;DB01110;DB00305;DB01149;DB00220;DB00622;DB00252;DB01263;DB00908;DB00503;DB01232;DB00976;DB01036;DB00072;DB00582
DB00571,Propranolol,approved,DB01558;DB00672;DB00501;DB00215;DB00575;DB00320;DB00343;DB00280;DB04855;DB00651;DB00668;DB01253;DB00696;DB01288;DB00472;DB00983;DB01120;DB01067;DB01289;DB01016;DB01382;DB00502;DB01275;DB01050;DB05039;DB00328;DB01064;DB00281;DB00934;DB00933;DB00968;DB00247;DB00816;DB00715;DB01174;DB00236;DB01291;DB00554;DB00457;DB00794;DB01366;DB01182;DB00912;DB01045;DB00953;DB01001;DB00938;DB01104;DB01162;DB00857;DB00871;DB00277;DB00679;DB00839;DB01124;DB01030;DB00661
DB00572,Atropine,approved,DB00843;DB00674;DB00502;DB00427;DB00209
DB00573,Fenoprofen,approved,DB01418;DB00630;DB08822;DB00930;DB00091;DB00266;DB06210;DB01381;DB00563;DB06813;DB00966;DB00373;DB00519;DB00374;DB00682
DB00575,Clonidine,approved,DB01193;DB00321;DB00543;DB00335;DB00195;DB01295;DB00612;DB00521;DB01136;DB01242;DB01151;DB01142;DB00187;DB00458;DB00598;DB00264;DB04896;DB00370;DB01203;DB00540;DB01580;DB01359;DB00960;DB01297;DB00571;DB00344;DB00489;DB00373;DB00374
DB00576,Sulfamethizole,approved,DB00672;DB00563;DB00252
DB00577,Valaciclovir,approved,
DB00578,Carbenicillin,approved,DB00618;DB00254;DB00931;DB00563;DB01017;DB00595;DB00759
DB00579,Mazindol,approved,DB01063;DB01246;DB00392;DB00472;DB00623;DB00176;DB01170;DB01247;DB00933;DB00902;DB00715;DB00850;DB00780;DB00433;DB00420;DB01069;DB01608;DB00777;DB01367;DB00679;DB00752;DB00831;DB00285
DB00581,Lactulose,approved,
DB00582,Voriconazole,approved,DB00106;DB05812;DB00802;DB00346;DB00918;DB00404;DB01118;DB00321;DB00381;DB01351;DB00543;DB00701;DB06605;DB00673;DB01238;DB01169;DB06697;DB06216;DB00637;DB01072;DB01076;DB00612;DB00188;DB00559;DB01558;DB01200;DB01222;DB00921;DB00490;DB01008;DB06772;DB00248;DB00136;DB01101;DB00564;DB00475;DB00608;DB01114;DB00672;DB01410;DB01166;DB01012;DB00604;DB00215;DB01211;DB00349;DB01242;DB01068;DB00628;DB00907;DB01394;DB00872;DB00091;DB01219;DB00250;DB00496;DB01264;DB01254;DB00705;DB01151;DB01234;DB00829;DB00586;DB00900;DB01396;DB00390;DB00320;DB00343;DB00280;DB01248;DB00204;DB00757;DB01142;DB00997;DB04855;DB04855;DB00450;DB00625;DB00216;DB00700;DB01049;DB01253;DB00696;DB00530;DB00199;DB01215;DB00402;DB00593;DB00773;DB06414;DB01590;DB00949;DB01023;DB00813;DB01195;DB00196;DB00180;DB00544;DB00472;DB00690;DB00712;DB00499;DB00588;DB00529;DB01044;DB00317;DB01241;DB01218;DB00502;DB01050;DB00308;DB01181;DB00619;DB00458;DB00808;DB00224;DB00328;DB00762;DB00883;DB01020;DB00270;DB08820;DB04845;DB01221;DB01026;DB01259;DB01137;DB00281;DB01601;DB00227;DB00408;DB06708;DB00934;DB04835;DB00784;DB00358;DB00814;DB00933;DB00333;DB00353;DB01110;DB00683;DB00370;DB00745;DB00680;DB00218;DB00731;DB01149;DB00220;DB00622;DB01115;DB04868;DB00393;DB00401;DB01054;DB01059;DB00540;DB00104;DB00338;DB01229;DB00738;DB01186;DB01174;DB00252;DB01100;DB01621;DB00554;DB01588;DB01058;DB00794;DB01599;DB01182;DB00344;DB01224;DB00908;DB00468;DB00243;DB08896;DB00912;DB00615;DB01045;DB01201;DB00734;DB00503;DB06228;DB08877;DB00938;DB01232;DB06335;DB01105;DB00203;DB06207;DB00641;DB00877;DB06268;DB01591;DB00489;DB01208;DB00708;DB00263;DB01268;DB00864;DB00820;DB00675;DB00706;DB00976;DB06287;DB00444;DB04844;DB00277;DB00679;DB01623;DB00906;DB00932;DB01124;DB01036;DB06212;DB00539;DB00193;DB00656;DB00897;DB00862;DB08881;DB00285;DB00661;DB06684;DB00570;DB00541;DB00361;DB02546;DB00246;DB00425;DB00909;DB01198
DB00583,L-Carnitine,approved,
DB00584,Enalapril,approved,DB00594;DB08822;DB06196;DB00046;DB01356;DB01045;DB00421;DB00697;DB00684;DB00374;DB00384
DB00585,Nizatidine,approved,DB01072;DB01066;DB00467;DB01167;DB01026
DB00586,Diclofenac,approved,DB00630;DB08822;DB00930;DB00091;DB00266;DB06781;DB06210;DB01381;DB01356;DB00563;DB06813;DB01045;DB00966;DB00373;DB00697;DB00519;DB00374;DB06684;DB00582;DB00682
DB00588,Fluticasone Propionate,approved,DB00872;DB00976;DB00932;DB00582
DB00589,Lisuride,approved,
DB00590,Doxazosin,approved,DB00820;DB00706;DB00374;DB00862
DB00591,Fluocinolone Acetonide,approved,
DB00592,Piperazine,approved,
DB00593,Ethosuximide,approved,DB00976;DB00427;DB00582
DB00594,Amiloride,approved,DB00542;DB00796;DB01197;DB01340;DB00584;DB00700;DB00876;DB00492;DB01029;DB00678;DB00691;DB00790;DB00881;DB00908;DB00178;DB01348;DB01349;DB00966;DB00519;DB00374;DB00177
DB00595,Oxytetracycline,approved,DB00459;DB01060;DB00415;DB01053;DB00578;DB00485;DB00301;DB00417;DB00319;DB01605;DB01607;DB00755
DB00596,Halobetasol Propionate,approved,
DB00597,Gadoteridol,approved,
DB00598,Labetalol,approved,DB00672;DB00501;DB00575;DB00320;DB00280;DB00228;DB00668;DB01253;DB00696;DB01288;DB00983;DB01120;DB01067;DB01289;DB01016;DB01382;DB01159;DB01050;DB00328;DB06704;DB00753;DB01064;DB00281;DB00247;DB00816;DB00236;DB01291;DB00554;DB00457;DB01366;DB00912;DB01001;DB00938;DB01162;DB00871;DB00839;DB01124;DB00374;DB00661
DB00599,Thiopental,approved,DB01418;DB00381;DB00446;DB00091;DB00304;DB00343;DB00280;DB00254;DB00294;DB01023;DB00270;DB00555;DB00367;DB00333;DB00622;DB01115;DB00393;DB00401;DB01054;DB00717;DB00957;DB01182;DB00908;DB00427;DB00661;DB00682
DB00600,Monobenzone,approved,
DB00601,Linezolid,approved,DB01393;DB00484;DB00921;DB00215;DB00841;DB00988;DB01364;DB00668;DB01288;DB00472;DB00176;DB01064;DB01365;DB00610;DB00723;DB01149;DB00368;DB00816;DB00715;DB00388;DB00397;DB01291;DB01366;DB00852;DB01001;DB01104;DB00871;DB04844;DB00323;DB00193;DB00752;DB00656;DB00285;DB06684;DB00315
DB00602,Ivermectin,approved,
DB00604,Cisapride,approved,DB01418;DB01063;DB01246;DB01118;DB00321;DB00543;DB00701;DB00673;DB06697;DB00637;DB01072;DB01244;DB08873;DB01158;DB01211;DB01242;DB00705;DB01151;DB00266;DB00343;DB00280;DB01142;DB00625;DB01228;DB00199;DB00392;DB00950;DB01195;DB00196;DB00623;DB00308;DB00458;DB00224;DB01167;DB01321;DB01026;DB06708;DB00934;DB00933;DB00902;DB01149;DB00220;DB01115;DB00540;DB00850;DB01263;DB00433;DB00420;DB01069;DB01182;DB00777;DB00344;DB00908;DB00503;DB01232;DB00489;DB00864;DB05521;DB06402;DB00976;DB00679;DB01623;DB00932;DB00539;DB00831;DB00582;DB02546;DB00682;DB00549;DB00246
DB00605,Sulindac,approved,DB01418;DB00945;DB00233;DB08822;DB00887;DB01432;DB00930;DB00375;DB00091;DB00903;DB01381;DB00465;DB00563;DB00642;DB06813;DB01398;DB01399;DB00966;DB00373;DB00519;DB00374;DB00682
DB00606,Cyclothiazide,approved,DB00390;DB01356
DB00608,Chloroquine,approved,DB01370;DB06697;DB00289;DB01574;DB00091;DB01575;DB06708;DB01377;DB00933;DB01058;DB00675;DB00706;DB00976;DB00857;DB00679;DB00193;DB00582
DB00609,Ethionamide,approved,
DB00610,Metaraminol,approved,DB00321;DB00543;DB01242;DB01151;DB01142;DB01170;DB00458;DB01247;DB00601;DB00968;DB00211;DB01171;DB00540;DB00780;DB01367;DB00206
DB00611,Butorphanol,approved,DB06274;DB00450;DB00427
