DB_id,Drug_name,Approved,DB_interactions
DB00286,Conjugated estrogens,approved,DB11642;DB00400;DB11633;DB00648;DB00070;DB00932;DB08881;DB00503;DB00701;DB01319;DB00001;DB00006;DB00058;DB00178;DB00212;DB00278;DB00492;DB00519;DB00542;DB00584;DB00691;DB00722;DB00790;DB00881;DB01197;DB01261;DB01340;DB01348;DB04876;DB04898;DB06203;DB06228;DB06335;DB06605;DB06692;DB06695;DB08882;DB09570;DB11598;DB11586;DB01276;DB01320;DB09118;DB00555;DB00559;DB00564;DB00474;DB00418;DB00599;DB00849;DB01154;DB01351;DB01355;DB00238;DB05521;DB00252;DB06413;DB00607;DB00615;DB01045;DB00312;DB01174;DB00794;DB01201;DB00220;DB00224;DB00976;DB01026;DB01072;DB01149;DB01167;DB01211;DB01232;DB01264;DB01263;DB01601;DB01118;DB09054;DB00834;DB01220;DB00176;DB00379;DB09167;DB08873;DB08899;DB00273;DB08912;DB06290;DB00052;DB00673;DB00682;DB00266;DB00498;DB00946;DB01418;DB13136;DB09065;DB00054;DB00102;DB00686;DB01109;DB01225;DB04272;DB05099;DB06154;DB06271;DB06754;DB06779;DB08813;DB09255;DB09259;DB11095;DB11312;DB11728;DB09101;DB01024;DB09119;DB00745;DB09280;DB00307;DB00697;DB06697;DB06480;DB00776;DB01323;DB00349;DB00375;DB00930;DB01432;DB00949;DB01609;DB01037;DB01041;DB00324;DB00394;DB00443;DB00620;DB00741;DB00860;DB01047;DB01222;DB01234;DB01410;DB09091;DB00591;DB00223;DB00240;DB00288;DB00547;DB00838;DB00846;DB00896;DB00959;DB01130;DB01380;DB00180;DB00764;DB00873;DB08906;DB06781;DB00253;DB00635;DB00655;DB00663;DB00687;DB01384;DB08905;DB08970;DB08971;DB09095;DB11750;DB13158;DB00596;DB01260;DB06786;DB11921;DB08820;DB08933;DB00459;DB00210;DB00523;DB00982;DB00755;DB01708;DB00480;DB00533;DB00580;DB01283;DB01628;DB08439;DB00482;DB00461;DB00749;DB00268;DB09073;DB00243;DB05812;DB09036;DB06273;DB04908;DB00582;DB09063;DB00188;DB00196;DB00208;DB00227;DB00246;DB00270;DB00320;DB00343;DB00619;DB00705;DB00199;DB00203;DB00257;DB00285;DB00091;DB00661;DB04855;DB04868;DB00289;DB00283;DB00254;DB08865;DB09074;DB00263;DB00201;DB00277;DB00281;DB00215;DB00300;DB00207;DB09120;DB06777;DB01586;DB00651;DB01223;DB00279;DB00451;DB06210;DB08880;DB00323;DB00494;DB00022;DB00126;DB04839;DB06404;DB09228;DB01254;DB00302;DB02703;DB00089;DB00872;DB01217;DB00990;DB04938
DB00287,Travoprost,approved,DB13783;DB01143;DB08935;DB00073;DB00203;DB00820;DB00862;DB06267;DB06237;DB00468;DB09282;DB00465;DB00586;DB00712;DB00963;DB06802;DB00005;DB00179;DB00210;DB00244;DB00328;DB00337;DB00461;DB00469;DB00482;DB00500;DB00533;DB00554;DB00573;DB00580;DB00605;DB00608;DB00735;DB00749;DB00768;DB00784;DB00788;DB00795;DB00812;DB00814;DB00861;DB00870;DB00936;DB00939;DB00945;DB00972;DB00991;DB01009;DB01014;DB01024;DB01050;DB01097;DB01250;DB01283;DB01399;DB01435;DB01600;DB01628;DB03585;DB04552;DB04743;DB04817;DB04951;DB05676;DB06196;DB06725;DB06736;DB06739;DB08439;DB08797;DB08880;DB08976;DB08981;DB08984;DB09216;DB09288;DB13167;DB13346;DB09084;DB00752;DB00780;DB01037;DB01171;DB01247;DB01367;DB01626;DB00805;DB09245;DB09241;DB00614;DB00182;DB01168;DB00346;DB01119;DB00206;DB00217;DB00325;DB00350;DB00457;DB00559;DB00575;DB00590;DB00657;DB01018;DB01116;DB01275;DB04840;DB06762;DB09242;DB11738;DB12945;DB00177;DB00178;DB00195;DB00212;DB00214;DB00264;DB00270;DB00275;DB00310;DB00335;DB00343;DB00373;DB00374;DB00381;DB00393;DB00401;DB00436;DB00492;DB00519;DB00521;DB00524;DB00528;DB00542;DB00571;DB00584;DB00598;DB00606;DB00612;DB00622;DB00654;DB00678;DB00691;DB00692;DB00722;DB00774;DB00790;DB00797;DB00800;DB00808;DB00866;DB00869;DB00876;DB00880;DB00881;DB00905;DB00925;DB00960;DB00966;DB00999;DB01021;DB01023;DB01029;DB01054;DB01136;DB01170;DB01193;DB01197;DB01203;DB01214;DB01240;DB01244;DB01324;DB01340;DB01348;DB01359;DB01580;DB02638;DB04846;DB04861;DB04948;DB06694;DB06712;DB06826;DB08808;DB09026;DB09070;DB09220;DB09236;DB09238;DB11362;DB00765;DB01089;DB01180;DB06268;DB06403;DB08931;DB08932;DB00484;DB00422;DB00806;DB01392;DB01088;DB09227
DB00288,Amcinonide,approved,DB00673;DB00648;DB05521;DB10805;DB10583;DB10276;DB10283;DB10317;DB01226;DB01377;DB06723;DB08938;DB01370;DB13322;DB06724;DB09104;DB09275;DB13595;DB01390;DB03754;DB00070;DB00255;DB00286;DB00655;DB00783;DB00890;DB00977;DB09369;DB04573;DB09070;DB00365;DB00467;DB00487;DB00685;DB00779;DB00817;DB00827;DB01044;DB01059;DB01137;DB01155;DB01208;DB04576;DB00681;DB01609;DB05039;DB00951;DB00682;DB00136;DB00232;DB00880;DB00999;DB00310;DB00436;DB00524;DB00774;DB00808;DB01021;DB01324;DB01325;DB09220;DB00214;DB00695;DB00887;DB00903;DB02925;DB00220;DB00224;DB00582;DB00976;DB01026;DB01072;DB01149;DB01167;DB01211;DB01232;DB01264;DB01263;DB01601;DB01118;DB08873;DB09054;DB09065;DB09118;DB00238;DB00615;DB01045;DB00564;DB01320;DB00312;DB01174;DB00252;DB00794;DB01201;DB08899;DB09280;DB01323;DB00545;DB00674;DB00843;DB00944;DB00981;DB00989;DB01122;DB01400;DB00772;DB01057;DB01043;DB01381;DB01199;DB00805;DB00358;DB01233;DB00465;DB00586;DB00712;DB00963;DB06802;DB00005;DB00179;DB00210;DB00244;DB00328;DB00337;DB00461;DB00469;DB00482;DB00500;DB00533;DB00554;DB00573;DB00580;DB00605;DB00608;DB00735;DB00749;DB00768;DB00784;DB00788;DB00795;DB00812;DB00814;DB00861;DB00870;DB00936;DB00939;DB00945;DB00972;DB00991;DB01009;DB01014;DB01024;DB01050;DB01097;DB01250;DB01283;DB01399;DB01435;DB01600;DB01628;DB03585;DB04552;DB04743;DB04817;DB04951;DB05676;DB06196;DB06725;DB06736;DB06739;DB08439;DB08797;DB08880;DB08976;DB08981;DB08984;DB09216;DB09288;DB13167;DB13346;DB13783;DB09084;DB06819;DB08909;DB03793;DB00624;DB01185;DB01406;DB00621;DB06412;DB06718;DB06710;DB00233;DB00375;DB00930;DB01432;DB09063;DB00089;DB09236;DB00041;DB00834
DB00289,Atomoxetine,approved,DB00675;DB05812;DB08912;DB01166;DB00834;DB01394;DB00216;DB01590;DB00813;DB01218;DB08820;DB08815;DB00503;DB00715;DB01012;DB00705;DB00857;DB00908;DB01118;DB01156;DB01403;DB00472;DB00907;DB01601;DB00932;DB09118;DB09167;DB00215;DB00246;DB00261;DB00280;DB00308;DB00468;DB00489;DB00539;DB00604;DB00875;DB01035;DB01169;DB01175;DB01224;DB01267;DB04844;DB04855;DB04868;DB04946;DB05294;DB06216;DB06697;DB06708;DB08881;DB00393;DB00497;DB00176;DB00208;DB00196;DB00446;DB01241;DB00243;DB09143;DB00252;DB01320;DB00564;DB01045;DB08867;DB01198;DB06237;DB00700;DB06603;DB00318;DB06702;DB04861;DB01182;DB00193;DB00397;DB00191;DB00211;DB00368;DB00388;DB00598;DB00610;DB00668;DB00723;DB00816;DB00841;DB00867;DB00871;DB00935;DB00988;DB01064;DB01193;DB01288;DB01364;DB01365;DB01366;DB01407;DB01577;DB04846;DB06152;DB06764;DB08941;DB00852;DB09280;DB00470;DB06605;DB01238;DB08933;DB00559;DB09128;DB00007;DB00014;DB00218;DB00263;DB00450;DB00537;DB00743;DB01137;DB01155;DB01165;DB06402;DB09063;DB00956;DB01181;DB00619;DB00180;DB00185;DB00188;DB00213;DB00220;DB00224;DB00234;DB00238;DB00240;DB00270;DB00286;DB00294;DB00297;DB00307;DB00317;DB00324;DB00327;DB00332;DB00342;DB00343;DB00346;DB00361;DB00365;DB00370;DB00381;DB00398;DB00401;DB00402;DB00404;DB00425;DB00433;DB00455;DB00471;DB00490;DB00496;DB00518;DB00528;DB00530;DB00533;DB00541;DB00570;DB00582;DB00584;DB00593;DB00603;DB00615;DB00622;DB00624;DB00625;DB00635;DB00636;DB00637;DB00643;DB00673;DB00674;DB00678;DB00683;DB00701;DB00717;DB00731;DB00736;DB00741;DB00745;DB00757;DB00758;DB00762;DB00773;DB00778;DB00802;DB00820;DB00829;DB00836;DB00843;DB00860;DB00862;DB00864;DB00872;DB00877;DB00883;DB00889;DB00897;DB00904;DB00906;DB00909;DB00910;DB00911;DB00918;DB00921;DB00959;DB00962;DB00976;DB00977;DB00990;DB00997;DB01002;DB01006;DB01008;DB01020;DB01023;DB01026;DB01054;DB01062;DB01068;DB01072;DB01105;DB01114;DB01115;DB01126;DB01129;DB01132;DB01149;DB01167;DB01190;DB01211;DB01215;DB01216;DB01227;DB01229;DB01232;DB01234;DB01254;DB01256;DB01261;DB01259;DB01268;DB01263;DB01410;DB00969;DB04835;DB01409;DB01591;DB01319;DB00377;DB00580;DB06144;DB00333;DB00199;DB01628;DB06155;DB06267;DB06287;DB00203;DB00268;DB05271;DB00734;DB00338;DB01159;DB01110;DB00814;DB00656;DB00321;DB00540;DB00924;DB01104;DB06148;DB01435;DB00250;DB00531;DB05109;DB00946;DB00682;DB00285;DB00972;DB00153;DB00091;DB00661;DB00783;DB00396;DB00201;DB00514;DB01248;DB00502;DB00281;DB00571;DB06403;DB00612;DB01558;DB00136;DB00475;DB00608;DB00349;DB01219;DB01396;DB06414;DB00949;DB00690;DB00499;DB01018;DB04845;DB00448;DB00367;DB00358;DB06712;DB06589;DB01621;DB01058;DB01087;DB00647;DB00912;DB06228;DB06176;DB06207;DB06145;DB00706;DB00444;DB00759;DB00277;DB01036;DB00440;DB00726;DB01221;DB00708;DB01128;DB00916;DB01424;DB00363;DB00420;DB01136;DB00549;DB00586;DB00482;DB01016;DB01138;DB06739;DB06738;DB01242;DB00655;DB00458;DB00546;DB00231;DB00169;DB01173;DB06772;DB06700;DB01431;DB06742;DB01223;DB00278;DB00207;DB01393;DB01194;DB00835;DB00748;DB00567;DB00477;DB00356;DB00845;DB01559;DB00987;DB00694;DB00390;DB01551;DB00822;DB00869;DB00751;DB01196;DB00898;DB01466;DB00426;DB01039;DB01544;DB00947;DB01067;DB01355;DB05381;DB00724;DB00602;DB00451;DB01103;DB00553;DB01028;DB06710;DB00379;DB00295;DB01183;DB00184;DB01595;DB00768;DB00842;DB00316;DB00738;DB01074;DB04930;DB00850;DB00454;DB00925;DB01085;DB01179;DB01588;DB01131;DB00818;DB00339;DB01589;DB00481;DB00296;DB01236;DB00359;DB01015;DB01349;DB04572;DB00347;DB13179;DB01392;DB00943;DB00495;DB01380;DB01384;DB01587;DB00617;DB00755;DB00980;DB01418;DB00575;DB01708;DB00808;DB05521;DB08816;DB06770;DB06777;DB06762;DB08828;DB00620;DB06209;DB08868;DB08870;DB04871;DB08873;DB08875;DB08877;DB08883;DB08865;DB06626;DB08893;DB08896;DB08899;DB08895;DB08901;DB08903;DB08906;DB08907;DB06203;DB04938;DB08910;DB05773;DB01142;DB08932;DB06292;DB05676;DB09078;DB09073;DB09068;DB09026;DB09101;DB06016;DB08439;DB09102;DB06282;DB09570;DB11362;DB06789;DB08931;DB09183;DB09297;DB09389;DB11921;DB05541;DB05351;DB09166;DB11614;DB09123;DB13074;DB09236;DB13941;DB09225;DB09231;DB11633;DB11130;DB00204;DB00337;DB00373;DB00476;DB00521;DB00623;DB00863;DB00866;DB00914;DB00934;DB00960;DB01069;DB01151;DB01195;DB01197;DB01228;DB01233;DB01075;DB04840;DB00933;DB01071;DB01191;DB01576;DB00334;DB00568;DB04841;DB00543;DB00344;DB03128;DB01426;DB00276;DB01429;DB00245;DB01244;DB00195;DB00590;DB01177;DB01235;DB01206;DB00422;DB01107;DB00336;DB00592;DB00409;DB01079;DB06701;DB04920;DB06204;DB09076;DB06217;DB00257;DB00501;DB00283;DB00951;DB09238;DB01624;DB00938;DB06335;DB00983;DB01001;DB01291;DB01408;DB05039;DB06262;DB01102;DB00449;DB00221;DB09080;DB09082;DB09273;DB00273;DB06413;DB09119;DB09120;DB06684;DB00309;DB09065;DB01264;DB00022;DB08864;DB01222;DB09039;DB00997;DB11642;DB00264;DB00679;DB00175;DB00227;DB00439;DB00641;DB01095;DB01098;DB08860;DB00247;DB00320;DB00589;DB00696;DB00699;DB01253;DB00353;DB00248;DB01186;DB01200;DB01076;DB06616;DB01184;DB04908;DB09053;DB09083;DB08827;DB09049;DB09074;DB01100;DB06212;DB00752;DB00780;DB01037;DB01171;DB01247;DB01367;DB01626;DB00805;DB09245;DB09241;DB00614;DB00182;DB01168
DB00290,Bleomycin,approved,DB00072;DB01097;DB08868;DB01656;DB00441;DB09103;DB01229;DB01248;DB06772;DB10805;DB10583;DB10276;DB10283;DB10317;DB00390;DB00511;DB01078;DB01092;DB01396;DB00076;DB00099;DB00112;DB00531;DB00252;DB06643;DB06688;DB00020;DB00864;DB10283;DB00108;DB00337;DB08870;DB08895
DB00291,Chlorambucil,approved,DB00072;DB01097;DB08868;DB01656;DB09103;DB01229;DB01248;DB06772;DB10805;DB10583;DB10276;DB10283;DB10317;DB00390;DB00511;DB01078;DB01092;DB01396;DB00076;DB00112;DB00531;DB06643;DB06688;DB00864;DB00363;DB10283;DB04817;DB00108;DB00337;DB08895
DB00292,Etomidate,approved,DB01173;DB09117;DB08883;DB09072;DB06204;DB00425;DB00187;DB00195;DB00264;DB00335;DB00373;DB00521;DB00571;DB00598;DB00612;DB00960;DB01136;DB01193;DB01203;DB00489;DB04861;DB00866;DB01295;DB01297;DB01359;DB01580;DB04846;DB08807;DB08808;DB00321;DB00344;DB00458;DB00540;DB00726;DB01142;DB01151;DB01242;DB00924;DB09167;DB09289;DB00543;DB00370;DB00921;DB00557;DB00653;DB00765;DB01017;DB00486;DB00413;DB00268;DB05271;DB06201;DB00230;DB00470;DB00186;DB00193;DB00206;DB00231;DB00246;DB00295;DB00312;DB00318;DB00327;DB00333;DB00334;DB00363;DB00371;DB00402;DB00404;DB00408;DB00418;DB00420;DB00433;DB00454;DB00474;DB00475;DB00477;DB00490;DB00497;DB00502;DB00564;DB00611;DB00623;DB00652;DB00679;DB00683;DB00690;DB00708;DB00734;DB00753;DB00802;DB00813;DB00818;DB00829;DB00831;DB00842;DB00844;DB00850;DB00875;DB00897;DB00899;DB00962;DB00996;DB01075;DB01081;DB01100;DB01174;DB01189;DB01198;DB01215;DB01221;DB01224;DB01236;DB01238;DB01267;DB01351;DB01551;DB01558;DB01589;DB01595;DB01623;DB01624;DB06216;DB06690;DB08815;DB00181;DB00252;DB00273;DB00283;DB00323;DB00341;DB00349;DB00356;DB00395;DB00405;DB00423;DB00427;DB00434;DB00455;DB00494;DB00555;DB00575;DB00593;DB00625;DB00697;DB00737;DB00747;DB00748;DB00754;DB00768;DB00771;DB00794;DB00835;DB00906;DB00909;DB00934;DB00949;DB00950;DB00967;DB00980;DB00985;DB01018;DB01068;DB01069;DB01080;DB01114;DB01176;DB01202;DB01219;DB01235;DB01320;DB01501;DB01621;DB04841;DB04844;DB04908;DB04946;DB04953;DB05246;DB06153;DB06282;DB06283;DB08910;DB09071;DB09118;DB09128;DB00176;DB00189;DB00228;DB00281;DB01106;DB00296;DB00297;DB00298;DB00313;DB00391;DB00409;DB00508;DB00527;DB00599;DB00633;DB00645;DB00647;DB00656;DB00721;DB00750;DB00752;DB00801;DB00807;DB00849;DB00892;DB00904;DB00907;DB00933;DB00961;DB01002;DB01028;DB01065;DB01086;DB01154;DB01159;DB01161;DB01178;DB01209;DB01227;DB01239;DB01353;DB01355;DB01356;DB01437;DB01452;DB01463;DB01466;DB01544;DB01545;DB01563;DB01567;DB01587;DB01588;DB01614;DB01618;DB04842;DB06144;DB06288;DB06594;DB06738;DB06770;DB08987;DB09009;DB09017;DB09068;DB09085;DB09166;DB09224;DB09225;DB09286;DB09345;DB11130;DB11371;DB11609;DB12401;DB12492;DB12532;DB12710;DB12867;DB13025;DB13259;DB13323;DB13872;DB06148;DB00898;DB00484;DB00476;DB01149;DB06700;DB04896;DB00285;DB00215;DB00472;DB00715;DB01104;DB01175;DB00366;DB00972;DB00450;DB00956;DB01403;DB01041;DB06704
DB00293,Raltitrexed,approved,DB00650;DB11596;DB00072;DB09103;DB01229;DB01248;DB06772;DB00390;DB00511;DB01078;DB01092;DB01396;DB00076;DB00112;DB00531;DB00363;DB04817;DB00158
DB00294,Etonogestrel,approved,DB11642;DB11633;DB00648;DB08881;DB00210;DB00523;DB00982;DB00755;DB09118;DB00474;DB00418;DB00599;DB00849;DB01154;DB01351;DB01355;DB01024;DB00615;DB01045;DB00312;DB01174;DB01201;DB00224;DB00976;DB01026;DB01149;DB01167;DB01211;DB01263;DB01118;DB09054;DB00834;DB01220;DB08899;DB06290;DB00459;DB00673;DB06697;DB01072;DB08873;DB00559;DB00564;DB00349;DB09065;DB08912;DB01264;DB00625;DB01276;DB00949;DB01319;DB00307;DB01320;DB09119;DB09280;DB01601;DB00682;DB00266;DB00498;DB00946;DB01418;DB13136;DB00220;DB00238;DB00776;DB08883;DB00252;DB00794;DB06480;DB01232;DB06206;DB05521;DB00932;DB00273;DB00001;DB00006;DB00054;DB00102;DB00278;DB00686;DB01109;DB01225;DB04272;DB04898;DB05099;DB06154;DB06228;DB06271;DB06605;DB06695;DB06754;DB06779;DB08813;DB09255;DB09259;DB11095;DB11312;DB11598;DB11728;DB01323;DB00375;DB00930;DB01432;DB01609;DB08820;DB08933;DB09073;DB09036;DB06273;DB09063;DB00188;DB00196;DB00208;DB00227;DB00243;DB00246;DB00270;DB00320;DB00343;DB00619;DB00705;DB00199;DB00203;DB00257;DB00176;DB00285;DB00091;DB00661;DB04855;DB04868;DB00289;DB00283;DB00254;DB08865;DB09074;DB00263;DB04908;DB01037;DB06404;DB09228;DB01041;DB00582;DB00030;DB00046;DB00047;DB00071;DB00222;DB00284;DB00331;DB00412;DB00414;DB00419;DB00491;DB00672;DB00731;DB00839;DB00912;DB00914;DB01016;DB01067;DB01120;DB01124;DB01132;DB01251;DB01252;DB01261;DB01278;DB01306;DB01307;DB01309;DB04876;DB04878;DB06203;DB06335;DB06655;DB08882;DB08907;DB09038;DB09045;DB00555;DB01254;DB00400;DB00302;DB08867;DB02703;DB00872
DB00295,Morphine,approved,DB11642;DB01173;DB09117;DB00997;DB08883;DB09072;DB08912;DB11633;DB06204;DB00834;DB00425;DB00648;DB05812;DB06274;DB00704;DB09118;DB00238;DB00564;DB01320;DB00312;DB01174;DB00252;DB00794;DB00220;DB00224;DB00582;DB00976;DB01026;DB01072;DB01149;DB01167;DB01211;DB01232;DB01263;DB01601;DB01118;DB05521;DB08873;DB09054;DB00503;DB00679;DB00715;DB01012;DB00705;DB00857;DB00908;DB01156;DB00472;DB00907;DB00932;DB09167;DB08899;DB06290;DB09236;DB00418;DB01590;DB00758;DB06603;DB01323;DB08916;DB01394;DB06695;DB00921;DB01609;DB00557;DB00653;DB00765;DB01017;DB00370;DB00486;DB09280;DB00413;DB00268;DB05271;DB06201;DB08820;DB09027;DB08933;DB00230;DB09049;DB00214;DB00384;DB00421;DB00594;DB00700;DB00903;DB01325;DB02925;DB09015;DB00887;DB00999;DB00232;DB00606;DB00695;DB00808;DB00880;DB01021;DB00310;DB00436;DB00524;DB00703;DB00742;DB00774;DB00819;DB01324;DB01395;DB09125;DB01345;DB01412;DB06212;DB09338;DB11106;DB09073;DB06480;DB00243;DB00470;DB06767;DB09036;DB00035;DB00082;DB00202;DB06273;DB08864;DB01143;DB00681;DB00714;DB01169;DB09227;DB01244;DB01200;DB01282;DB00477;DB09232;DB00631;DB01242;DB00363;DB01240;DB00800;DB09279;DB01088;DB00458;DB00528;DB00922;DB04948;DB09242;DB06712;DB01054;DB00435;DB08935;DB01229;DB00925;DB00692;DB09292;DB09112;DB00086;DB00706;DB00797;DB00323;DB00755;DB00041;DB00177;DB00178;DB00187;DB00275;DB00325;DB00335;DB00350;DB00373;DB00381;DB00393;DB00401;DB00457;DB00489;DB00492;DB00519;DB00521;DB00542;DB00571;DB00575;DB00584;DB00590;DB00598;DB00612;DB00691;DB00697;DB00722;DB00727;DB00790;DB00876;DB00881;DB00883;DB00960;DB00964;DB00966;DB00975;DB01018;DB01020;DB01113;DB01115;DB01136;DB01144;DB01162;DB01193;DB01197;DB01203;DB01210;DB01214;DB01275;DB01340;DB01359;DB01612;DB04861;DB04899;DB04920;DB06292;DB08822;DB08907;DB08931;DB08941;DB09026;DB09038;DB09077;DB00559;DB09063;DB00188;DB00196;DB00208;DB00227;DB00246;DB00270;DB00320;DB00343;DB00619;DB01319;DB00199;DB00203;DB00257;DB00176;DB00285;DB00091;DB00661;DB04855;DB04868;DB00289;DB00283;DB00254;DB08865;DB09074;DB00263;DB00615;DB01045;DB01201;DB00264;DB00496;DB00502;DB01151;DB01075;DB00215;DB00468;DB00482;DB00501;DB00622;DB01104;DB00333;DB00608;DB00951;DB06708;DB06697;DB00195;DB00169;DB04871;DB08893;DB09039;DB00349;DB00420;DB09238;DB00186;DB00193;DB00206;DB00231;DB00318;DB00327;DB00334;DB00371;DB00402;DB00404;DB00408;DB00433;DB00454;DB00474;DB00475;DB00490;DB00497;DB00623;DB00683;DB00690;DB00708;DB00753;DB00802;DB00813;DB00818;DB00829;DB00831;DB00842;DB00850;DB00875;DB00897;DB00899;DB00924;DB00962;DB00996;DB01081;DB01100;DB01189;DB01198;DB01215;DB01221;DB01224;DB01236;DB01267;DB01351;DB01551;DB01558;DB01589;DB01595;DB01623;DB01624;DB06216;DB06690;DB08815;DB00181;DB00273;DB00321;DB00341;DB00344;DB00356;DB00395;DB00405;DB00423;DB00427;DB00434;DB00455;DB00494;DB00540;DB00543;DB00555;DB00593;DB00726;DB00737;DB00748;DB00754;DB00768;DB00771;DB00835;DB00906;DB00909;DB00934;DB00949;DB00950;DB00980;DB00985;DB01068;DB01080;DB01106;DB01114;DB01142;DB01176;DB01202;DB01219;DB01501;DB01621;DB04841;DB04844;DB04908;DB04946;DB04953;DB05246;DB06153;DB06282;DB06283;DB08910;DB09071;DB09128;DB00189;DB00228;DB00281;DB00292;DB00296;DB00297;DB00298;DB00313;DB00391;DB00409;DB00508;DB00527;DB00599;DB00633;DB00645;DB00647;DB00656;DB00721;DB00750;DB00801;DB00807;DB00849;DB00892;DB00904;DB00933;DB00961;DB01002;DB01028;DB01065;DB01086;DB01154;DB01159;DB01161;DB01178;DB01209;DB01227;DB01239;DB01353;DB01355;DB01356;DB01437;DB01452;DB01463;DB01466;DB01544;DB01545;DB01563;DB01567;DB01580;DB01587;DB01588;DB01614;DB01618;DB04842;DB06144;DB06288;DB06594;DB06738;DB06770;DB08987;DB09009;DB09017;DB09068;DB09085;DB09166;DB09224;DB09225;DB09286;DB09345;DB11130;DB11371;DB11609;DB12401;DB12492;DB12532;DB12710;DB12867;DB13025;DB13259;DB13323;DB13872;DB01238;DB09220;DB09065;DB01264;DB01220;DB00412;DB01132;DB01259;DB00440;DB01023;DB00675;DB01029;DB00678;DB01015;DB00625;DB01129;DB08880;DB00541;DB00022;DB00476;DB01235;DB00734;DB06700;DB04896;DB01175;DB00898;DB00484;DB00673;DB00852;DB00937;DB01255;DB01576;DB00191;DB01365;DB01577;DB08870;DB00245;DB00332;DB00376;DB00387;DB00392;DB00572;DB00747;DB00809;DB00810;DB00979;DB01409;DB00782;DB00804;DB08897;DB00986;DB09076;DB00209;DB00219;DB00424;DB00657;DB00670;DB00940;DB00967;DB01036;DB01062;DB01116;DB01199;DB01337;DB01338;DB01339;DB01591;DB06702;DB09300;DB12278;DB13295;DB00340;DB11181;DB01069;DB00680;DB01246;DB01608;DB01622;DB00366;DB01254;DB02703;DB00972;DB06616;DB00872;DB00450;DB00956;DB01403;DB01041;DB06589;DB08881;DB06207;DB01030;DB00752;DB00780;DB01037;DB01171;DB01247;DB01367;DB01626;DB00805;DB09245;DB09241;DB00614;DB00182;DB01168;DB00611;DB00652;DB00844
